monkeyLabel,noncanceled_pBurst_early,nostop_pBurst_early,noncanceled_pBurst_late,nostop_pBurst_late
Xena,0.09,0.065081351689612,0.115,0.0400500625782228
Xena,0,0,0,0
Xena,0,0.0030241935483871,0.00892857142857143,0.00504032258064516
Xena,0.0580357142857143,0.0403225806451613,0.0848214285714286,0.03125
Xena,0.227678571428571,0.23991935483871,0.267857142857143,0.185483870967742
Xena,0.254464285714286,0.256048387096774,0.330357142857143,0.215725806451613
Xena,0.290178571428571,0.256048387096774,0.330357142857143,0.213709677419355
Xena,0.245535714285714,0.262096774193548,0.236607142857143,0.191532258064516
Xena,0.334821428571429,0.337701612903226,0.330357142857143,0.277217741935484
Xena,0.339285714285714,0.369959677419355,0.419642857142857,0.317540322580645
Xena,0.348214285714286,0.351814516129032,0.366071428571429,0.29133064516129
Xena,0.236607142857143,0.224798387096774,0.267857142857143,0.190524193548387
Xena,0.241071428571429,0.243951612903226,0.258928571428571,0.193548387096774
Xena,0.209821428571429,0.223790322580645,0.321428571428571,0.174395161290323
Xena,0.214285714285714,0.168346774193548,0.25,0.139112903225806
Xena,0.191964285714286,0.159274193548387,0.263392857142857,0.131048387096774
Xena,0.183035714285714,0.175403225806452,0.245535714285714,0.145161290322581
Xena,0.183035714285714,0.157258064516129,0.241071428571429,0.112903225806452
Xena,0.00561797752808989,0.00960384153661465,0.00561797752808989,0.00240096038415366
Xena,0.0842696629213483,0.0972388955582233,0.146067415730337,0.0600240096038415
Xena,0.174157303370787,0.171668667466987,0.179775280898876,0.130852340936375
Xena,0.196629213483146,0.180072028811525,0.219101123595506,0.181272509003601
Xena,0.292134831460674,0.254501800720288,0.230337078651685,0.206482593037215
Xena,0.252808988764045,0.307322929171669,0.264044943820225,0.218487394957983
Xena,0.292134831460674,0.259303721488595,0.219101123595506,0.199279711884754
Xena,0.264044943820225,0.284513805522209,0.235955056179775,0.225690276110444
Xena,0.303370786516854,0.354141656662665,0.297752808988764,0.2953181272509
Xena,0.308988764044944,0.31812725090036,0.325842696629214,0.267707082833133
Xena,0.264044943820225,0.248499399759904,0.264044943820225,0.187274909963986
Xena,0.235955056179775,0.24249699879952,0.213483146067416,0.14765906362545
Xena,0.230337078651685,0.207683073229292,0.219101123595506,0.14405762304922
Xena,0,0,0.00429184549356223,0
Xena,0.00429184549356223,0.0022883295194508,0.0128755364806867,0.0011441647597254
Xena,0.0472103004291846,0.0251716247139588,0.0429184549356223,0.0183066361556064
Xena,0.210300429184549,0.17162471395881,0.214592274678112,0.097254004576659
Xena,0.32618025751073,0.283752860411899,0.377682403433476,0.220823798627002
Xena,0.28755364806867,0.267734553775744,0.347639484978541,0.221967963386728
Xena,0.210300429184549,0.187643020594966,0.274678111587983,0.137299771167048
Xena,0.253218884120172,0.240274599542334,0.257510729613734,0.165903890160183
Xena,0.28755364806867,0.217391304347826,0.270386266094421,0.179633867276888
Xena,0.257510729613734,0.197940503432494,0.253218884120172,0.147597254004577
Xena,0.257510729613734,0.202517162471396,0.253218884120172,0.157894736842105
Xena,0.214592274678112,0.204805491990847,0.223175965665236,0.140732265446224
Xena,0.201716738197425,0.15675057208238,0.197424892703863,0.110983981693364
Xena,0,0,0,0
Xena,0,0.00175131348511384,0.00636942675159236,0.00525394045534151
Xena,0,0.00350262697022767,0.0127388535031847,0.00700525394045534
Xena,0.171974522292994,0.131348511383538,0.197452229299363,0.110332749562172
Xena,0.312101910828025,0.269702276707531,0.343949044585987,0.215411558669002
Xena,0.452229299363057,0.385288966725044,0.554140127388535,0.36077057793345
Xena,0.388535031847134,0.416812609457093,0.515923566878981,0.341506129597198
Xena,0.356687898089172,0.418563922942207,0.484076433121019,0.30122591943958
Xena,0.292993630573248,0.25569176882662,0.286624203821656,0.166374781085814
Xena,0.286624203821656,0.236427320490368,0.337579617834395,0.176882661996497
Xena,0.261146496815287,0.243432574430823,0.261146496815287,0.201401050788091
Xena,0.203821656050955,0.21015761821366,0.305732484076433,0.136602451838879
Xena,0.235668789808917,0.176882661996497,0.254777070063694,0.138353765323993
Xena,0.222929936305732,0.185639229422067,0.254777070063694,0.141856392294221
Xena,0.191082802547771,0.15061295971979,0.229299363057325,0.119089316987741
Xena,0,0,0,0
Xena,0,0,0,0
Xena,0.0833333333333333,0.0718562874251497,0.0833333333333333,0.0508982035928144
Xena,0.383333333333333,0.44311377245509,0.583333333333333,0.446107784431138
Xena,0.583333333333333,0.583832335329341,0.65,0.559880239520958
Xena,0.566666666666667,0.583832335329341,0.716666666666667,0.541916167664671
Xena,0.55,0.586826347305389,0.666666666666667,0.538922155688623
Xena,0.433333333333333,0.42814371257485,0.516666666666667,0.31437125748503
Xena,0.3,0.410179640718563,0.4,0.239520958083832
Xena,0.35,0.344311377245509,0.383333333333333,0.20059880239521
Xena,0.133333333333333,0.203592814371257,0.183333333333333,0.0838323353293413
Xena,0.15,0.188622754491018,0.2,0.092814371257485
Xena,0.166666666666667,0.170658682634731,0.25,0.110778443113772
Xena,0.15,0.143712574850299,0.116666666666667,0.0748502994011976
Xena,0.116666666666667,0.11377245508982,0.116666666666667,0.0598802395209581
Xena,0.116666666666667,0.0988023952095808,0.116666666666667,0.0568862275449102
Xena,0.0116279069767442,0.00390625,0.0116279069767442,0.001953125
Xena,0.0116279069767442,0.001953125,0,0
Xena,0,0.005859375,0,0.01171875
Xena,0.13953488372093,0.060546875,0.0465116279069767,0.072265625
Xena,0.22093023255814,0.177734375,0.186046511627907,0.216796875
Xena,0.383720930232558,0.28125,0.406976744186047,0.279296875
Xena,0.36046511627907,0.34375,0.406976744186047,0.328125
Xena,0.348837209302326,0.34375,0.441860465116279,0.279296875
Xena,0.372093023255814,0.287109375,0.406976744186047,0.287109375
Xena,0.348837209302326,0.310546875,0.337209302325581,0.240234375
Xena,0.267441860465116,0.19921875,0.27906976744186,0.140625
Xena,0.267441860465116,0.201171875,0.302325581395349,0.169921875
Xena,0.255813953488372,0.25390625,0.232558139534884,0.158203125
Xena,0.27906976744186,0.17578125,0.244186046511628,0.130859375
Xena,0.267441860465116,0.1953125,0.267441860465116,0.138671875
Xena,0.290697674418605,0.189453125,0.27906976744186,0.1640625
Xena,0,0,0.00980392156862745,0
Xena,0,0.00210970464135021,0,0.00210970464135021
Xena,0.00980392156862745,0.00421940928270042,0,0.0105485232067511
Xena,0.0196078431372549,0.0210970464135021,0.0294117647058824,0.0168776371308017
Xena,0.0588235294117647,0.0527426160337553,0.0784313725490196,0.0548523206751055
Xena,0.156862745098039,0.141350210970464,0.147058823529412,0.109704641350211
Xena,0.196078431372549,0.181434599156118,0.215686274509804,0.160337552742616
Xena,0.274509803921569,0.238396624472574,0.313725490196078,0.223628691983122
Xena,0.294117647058824,0.30379746835443,0.284313725490196,0.232067510548523
Xena,0.254901960784314,0.244725738396624,0.225490196078431,0.162447257383966
Xena,0.274509803921569,0.246835443037975,0.303921568627451,0.234177215189873
Xena,0.303921568627451,0.261603375527426,0.264705882352941,0.232067510548523
Xena,0.264705882352941,0.261603375527426,0.313725490196078,0.206751054852321
Xena,0.215686274509804,0.221518987341772,0.284313725490196,0.20464135021097
Xena,0.254901960784314,0.236286919831224,0.303921568627451,0.208860759493671
Xena,0.284313725490196,0.274261603375527,0.294117647058824,0.191983122362869
Xena,0.294117647058824,0.227848101265823,0.245098039215686,0.223628691983122
Xena,0,0,0,0
Xena,0.00869565217391304,0.00319488817891374,0,0.00479233226837061
Xena,0,0.00319488817891374,0.00869565217391304,0.00319488817891374
Xena,0.0173913043478261,0.0143769968051118,0.0347826086956522,0.0111821086261981
Xena,0.139130434782609,0.13258785942492,0.182608695652174,0.118210862619808
Xena,0.269565217391304,0.233226837060703,0.278260869565217,0.190095846645367
Xena,0.252173913043478,0.250798722044728,0.252173913043478,0.204472843450479
Xena,0.234782608695652,0.266773162939297,0.252173913043478,0.198083067092652
Xena,0.252173913043478,0.23961661341853,0.217391304347826,0.185303514376997
Xena,0.208695652173913,0.212460063897764,0.156521739130435,0.154952076677316
Xena,0.208695652173913,0.23961661341853,0.28695652173913,0.18370607028754
Xena,0.234782608695652,0.206070287539936,0.208695652173913,0.143769968051118
Xena,0.243478260869565,0.255591054313099,0.234782608695652,0.182108626198083
Xena,0.217391304347826,0.238019169329073,0.252173913043478,0.202875399361022
Xena,0.269565217391304,0.218849840255591,0.2,0.167731629392971
Xena,0.208695652173913,0.198083067092652,0.165217391304348,0.151757188498403
