LFPidx,channelN,session,sessionName,channelNames,cortexFlag,site,sitelabel,laminarFlag,depth,monkeyFlag,monkeyName,baseline_200_pBurst,target_200_pBurst,stopping_baseline_canceled,stopping_baseline_noncanc,stopping_baseline_nostop,stopping_ssd_canceled,stopping_ssd_noncanc,stopping_ssd_nostop,stopping_canceledBurstTime,stopping_noncanceledBurstTime,stopping_nostopBurstTime,stopping_canceledBurstOnset,stopping_noncanceledBurstOnset,stopping_nostopBurstOnset,stopping_canceledBurstOffset,stopping_noncanceledBurstOffset,stopping_nostopBurstOffset,stopping_canceledBurstDuration,stopping_noncanceledBurstDuration,stopping_nostopBurstDuration,stopping_canceledBurstVolume,stopping_noncanceledBurstVolume,stopping_nostopBurstVolume,stopping_canceledBurstFreq,stopping_noncanceledBurstFreq,stopping_nostopBurstFreq,error_noncanceled_pBurst,error_nostop_pBurst,error_noncanceledBurstTime,error_nostopBurstTime,error_noncanceledBurstOnset,error_nostopBurstOnset,error_noncanceledBurstOffset,error_nostopBurstOffset,error_noncanceledBurstDuration,error_nostopBurstDuration,error_noncanceledBurstVolume,error_nostopBurstVolume,error_noncanceledBurstFreq,error_nostopBurstFreq
393,14,22,xensef20120424c-final,AD30,1,2,p2,1,7,1,Xena,0.224112785610112,0.23869713174526,0.129840546697039,0.120535714285714,0.125,0.10250569476082,0.138392857142857,0.115927419354839,56.9354838709677,54.3255813953488,56.8101265822785,-157.112903225806,-136.813953488372,-150.044303797468,138.290322580645,148.511627906977,165.810126582278,295.403225806452,285.325581395349,315.854430379747,191553104606.777,178871209220.209,179736505148.56,24.0483870967742,23.4186046511628,23.9620253164557,0.236607142857143,0.191532258064516,466.031746031746,450.341666666667,-142,-147.3125,155.603174603175,149.891666666667,297.603174603175,297.204166666667,216940479459.605,176337776358.875,24.5079365079365,24.1541666666667
394,15,22,xensef20120424c-final,AD31,1,2,p2,1,8,1,Xena,0.289742343218279,0.292659212445309,0.152619589977221,0.147321428571429,0.15625,0.145785876993166,0.169642857142857,0.115927419354839,57.7894736842105,55.5454545454545,55.1030303030303,-163.842105263158,-147.727272727273,-149.290909090909,166.431578947368,139.454545454545,150.769696969697,330.273684210526,287.181818181818,300.060606060606,207928897844.566,206995263252.873,181365484121.887,24.2947368421053,23.7272727272727,23.5939393939394,0.330357142857143,0.277217741935484,461.761467889908,453.076923076923,-164.724770642202,-148.148351648352,169.366972477064,142.846153846154,334.091743119266,290.994505494506,230998456683.179,174787593296.249,23.9908256880734,23.9972527472527
395,16,22,xensef20120424c-final,AD32,1,2,p2,1,9,1,Xena,0.334953816237239,0.319883325230919,0.161731207289294,0.191964285714286,0.16633064516129,0.186788154897494,0.196428571428571,0.138104838709677,52.045871559633,51.5,60.6722222222222,-164.954128440367,-182.869565217391,-146.238888888889,161.715596330275,142.739130434783,153.122222222222,326.669724770642,325.608695652174,299.361111111111,201889984383.966,242827874923.139,169262575044.907,23.8532110091743,23.195652173913,23.3666666666667,0.419642857142857,0.317540322580645,477.323308270677,444.146341463415,-148.240601503759,-143.317073170732,160.789473684211,141.612195121951,309.03007518797,284.929268292683,219292696729.893,165497748354.935,23.796992481203,24.1853658536585
396,17,22,xensef20120424c-final,AD33,1,2,p2,1,10,1,Xena,0.329120077783179,0.314535731648031,0.175398633257403,0.15625,0.172379032258065,0.154897494305239,0.160714285714286,0.131048387096774,51.3763440860215,56.3958333333333,59.1832460732984,-173.860215053763,-152.041666666667,-138.774869109948,166.193548387097,152.791666666667,146.958115183246,340.05376344086,304.833333333333,285.732984293194,224737363228.128,209074765713.612,177805484112.458,22.7956989247312,24.0416666666667,23.6073298429319,0.366071428571429,0.29133064516129,449.325,452.409921671018,-149.766666666667,-150.78590078329,164.15,152.386422976501,313.916666666667,303.172323759791,200278686534.582,176355862013.005,24.1833333333333,23.6501305483029
397,18,22,xensef20120424c-final,AD34,1,2,p2,1,11,1,Xena,0.215848322800194,0.204666990763247,0.111617312072893,0.0982142857142857,0.121975806451613,0.116173120728929,0.138392857142857,0.0796370967741935,52.7796610169492,60.2432432432432,51.9134615384615,-190.508474576271,-136.297297297297,-146.423076923077,180.593220338983,156.918918918919,168.269230769231,371.101694915254,293.216216216216,314.692307692308,238089436214.8,185445301843.281,174801878238.764,22.135593220339,23.7567567567568,23.2403846153846,0.267857142857143,0.190524193548387,467.246913580247,442.066371681416,-141.851851851852,-156.995575221239,181.839506172839,157.221238938053,323.691358024691,314.216814159292,201391833048.691,183164847372.373,23.4074074074074,23.3053097345133
398,19,22,xensef20120424c-final,AD35,1,2,p2,1,12,1,Xena,0.22654350996597,0.217792902284881,0.118451025056948,0.138392857142857,0.104838709677419,0.10250569476082,0.107142857142857,0.104838709677419,51.2857142857143,60.5,59.6666666666667,-171.285714285714,-216.464285714286,-160.880952380952,166.125,151.285714285714,161.063492063492,337.410714285714,367.75,321.944444444444,199888527429.768,261913696947.506,193377991584.206,21.75,22.5357142857143,22.3253968253968,0.258928571428571,0.193548387096774,460.973333333333,443.186147186147,-159.88,-154.320346320346,152.853333333333,150.554112554113,312.733333333333,304.874458874459,213552630274.136,179794681503.184,22.9466666666667,22.7142857142857
399,20,22,xensef20120424c-final,AD36,1,2,p2,1,13,1,Xena,0.212445308701993,0.20855614973262,0.0956719817767654,0.120535714285714,0.09375,0.100227790432802,0.107142857142857,0.0977822580645161,47.6949152542373,58.1764705882353,63.2434782608696,-212.728813559322,-151.235294117647,-183.852173913043,159.915254237288,158.764705882353,189.721739130435,372.64406779661,310,373.573913043478,241540775474.53,258331454171.432,222280567835.748,22.3728813559322,22.1470588235294,22.1913043478261,0.321428571428571,0.174395161290323,457.066666666667,448.396984924623,-154,-159.628140703518,160.644444444444,160.582914572864,314.644444444444,320.211055276382,204941809046.124,184359957346.887,22.2777777777778,22.8040201005025
400,21,22,xensef20120424c-final,AD37,1,2,p2,1,14,1,Xena,0.181818181818182,0.177929022848809,0.0888382687927107,0.116071428571429,0.0907258064516129,0.0865603644646925,0.0982142857142857,0.0846774193548387,53.7592592592593,53.4137931034483,60.1333333333333,-175.444444444444,-149.068965517241,-169.514285714286,145.851851851852,148.448275862069,161.085714285714,321.296296296296,297.51724137931,330.6,184088659056.737,221324808918.06,206583499440.515,22.4814814814815,22.0344827586207,22.6761904761905,0.25,0.139112903225806,456.816901408451,445.285714285714,-177.380281690141,-163.571428571429,204.56338028169,150.321428571429,381.943661971831,313.892857142857,253367028175.702,179949631977.089,21.2957746478873,23.0833333333333
401,22,22,xensef20120424c-final,AD38,1,2,p2,1,15,1,Xena,0.16626154594069,0.167233835683034,0.0751708428246014,0.111607142857143,0.0836693548387097,0.082004555808656,0.111607142857143,0.0816532258064516,51.9387755102041,53.258064516129,60.9690721649485,-168.897959183673,-172.58064516129,-182.701030927835,163.183673469388,170.064516129032,182.268041237113,332.081632653061,342.645161290323,364.969072164948,186410164655.37,229376338274.267,233961076404.22,22.7755102040816,20.9677419354839,21.9690721649485,0.263392857142857,0.131048387096774,468.411764705882,447.668789808917,-153.897058823529,-152.471337579618,207.117647058824,159.980891719745,361.014705882353,312.452229299363,268243233617.292,185938628431.208,22.7058823529412,22.203821656051
402,23,22,xensef20120424c-final,AD39,1,2,p2,1,16,1,Xena,0.177442877977637,0.173553719008264,0.0774487471526196,0.0892857142857143,0.0897177419354839,0.0660592255125285,0.0892857142857143,0.0826612903225806,56.1111111111111,45.448275862069,53.36,-186.777777777778,-197.827586206897,-185.19,191.288888888889,186.275862068966,167.97,378.066666666667,384.103448275862,353.16,213913665745.237,280637487622.829,210837181967.263,22.0444444444444,20.2413793103448,21.52,0.245535714285714,0.145161290322581,445.723076923077,440.558823529412,-163.723076923077,-157.317647058824,229.369230769231,160.870588235294,393.092307692308,318.188235294118,305067897666.101,185772793706.002,21.9692307692308,22.7941176470588
403,24,22,xensef20120424c-final,AD40,1,2,p2,1,17,1,Xena,0.136120563928051,0.138065143412737,0.0637813211845103,0.09375,0.061491935483871,0.0546697038724374,0.0848214285714286,0.0675403225806452,60.8461538461538,57.7307692307692,54.527027027027,-222.615384615385,-173,-186.5,180.717948717949,205.923076923077,207.594594594595,403.333333333333,378.923076923077,394.094594594595,205660228169.666,278877920977.314,236463129717.563,20.8974358974359,20.3846153846154,20.8918918918919,0.241071428571429,0.112903225806452,448.151515151515,439.992307692308,-174.818181818182,-165.653846153846,242.136363636364,163.607692307692,416.954545454545,329.261538461538,309155174097.357,200309832072.695,21.5151515151515,22.0153846153846
404,12,23,xensef20120425c-final,AD28,1,2,p2,1,1,1,Xena,0.00888888888888889,0.00888888888888889,0.00522193211488251,0.00561797752808989,0.00480192076830732,0.00522193211488251,0.00561797752808989,0.00480192076830732,65.5,70,80.5,-110.5,-119,-96.5,173.5,393,138,284,512,234.5,158536037973.137,353386671727.252,93370787139.0412,20.5,24,24.75,0.00561797752808989,0.00240096038415366,356,505.5,-219,-96,251,178.5,470,274.5,327484826585.905,166198044044.638,24,23
405,13,23,xensef20120425c-final,AD29,1,2,p2,1,2,1,Xena,0.0722222222222222,0.0611111111111111,0.0365535248041775,0.0337078651685393,0.0372148859543818,0.0234986945169713,0.0449438202247191,0.0324129651860744,57.2307692307692,51.375,53.3030303030303,-188.461538461538,-106.375,-165.484848484848,131.692307692308,224.25,169.484848484848,320.153846153846,330.625,334.969696969697,219473010441.155,224058956116.312,206079294179.381,23.8461538461538,23.375,24.3030303030303,0.146067415730337,0.0600240096038415,456.172413793103,450.160714285714,-168.275862068966,-135.160714285714,142.241379310345,173.928571428571,310.51724137931,309.089285714286,196228172350.733,208867194060.498,24.5172413793103,25.0357142857143
406,14,23,xensef20120425c-final,AD30,1,2,p2,1,3,1,Xena,0.121666666666667,0.134444444444444,0.0600522193211488,0.0674157303370786,0.0672268907563025,0.0417754569190601,0.0730337078651685,0.0696278511404562,59.7307692307692,56.6923076923077,49.8636363636364,-184.307692307692,-302.769230769231,-175,196.076923076923,188.230769230769,164.151515151515,380.384615384615,491,339.151515151515,233081131752.407,309134367780.37,234046711746.341,21.3461538461538,21.0769230769231,23.1666666666667,0.179775280898876,0.130852340936375,458.228571428571,450.71875,-167,-160.3125,122.714285714286,145.71875,289.714285714286,306.03125,185552575358.095,184713814604.526,24,24.859375
407,15,23,xensef20120425c-final,AD31,1,2,p2,1,4,1,Xena,0.185,0.177777777777778,0.0861618798955614,0.0898876404494382,0.120048019207683,0.0835509138381201,0.0898876404494382,0.0792316926770708,64.64,33.65,59.4166666666667,-181.84,-149.65,-156.797619047619,155.5,186.25,152.154761904762,337.34,335.9,308.952380952381,225643560813.718,285045360960.469,226110806456.686,22.88,20.65,23.5833333333333,0.219101123595506,0.181272509003601,452.404255319149,448.295454545455,-151.744680851064,-153.602272727273,142.468085106383,148.380681818182,294.212765957447,301.982954545455,210555679259.324,194567430236.707,24.1063829787234,24.75
408,16,23,xensef20120425c-final,AD32,1,2,p2,1,5,1,Xena,0.221666666666667,0.230555555555556,0.127937336814621,0.0842696629213483,0.114045618247299,0.10443864229765,0.123595505617978,0.099639855942377,56.7407407407407,38.9285714285714,56.4521739130435,-165.185185185185,-164.25,-162.2,135.12962962963,167,155.721739130435,300.314814814815,331.25,317.921739130435,235056702696.937,235869960314.615,207953875146.518,23.5925925925926,22.1785714285714,23.2347826086957,0.230337078651685,0.206482593037215,442.890909090909,449.790697674419,-136.563636363636,-143.967441860465,150.363636363636,160.939534883721,286.927272727273,304.906976744186,195499459458.523,196976816657.797,24.7272727272727,24.8093023255814
409,17,23,xensef20120425c-final,AD33,1,2,p2,1,6,1,Xena,0.234444444444444,0.254444444444444,0.117493472584856,0.117977528089888,0.114045618247299,0.138381201044386,0.134831460674157,0.102040816326531,56.8589743589744,45.1612903225806,52.6335877862595,-159.076923076923,-181.483870967742,-158.473282442748,141.833333333333,160.967741935484,151.511450381679,300.910256410256,342.451612903226,309.984732824427,238674705338.659,259592785626.729,212641195518.878,23.1794871794872,23.1612903225806,23.1450381679389,0.264044943820225,0.218487394957983,438.094339622641,446.845493562232,-162.528301886792,-144.751072961373,160.811320754717,172.965665236052,323.339622641509,317.716738197425,226336421144.443,209998069774.793,23.4716981132075,24.1888412017167
410,18,23,xensef20120425c-final,AD34,1,2,p2,1,7,1,Xena,0.208333333333333,0.22,0.0992167101827676,0.0730337078651685,0.115246098439376,0.12532637075718,0.0898876404494382,0.100840336134454,56.9714285714286,50.25,50.7029702970297,-134.428571428571,-166.8,-150.742574257426,149.814285714286,151.95,133.178217821782,284.242857142857,318.75,283.920792079208,225981843713.803,195103660587.692,178430677601.343,24.1571428571429,23.3,24.1188118811881,0.219101123595506,0.199279711884754,439.5,441.133971291866,-149,-163.11004784689,134.833333333333,159.11004784689,283.833333333333,322.22009569378,175766507785.564,224862897030.409,24.0238095238095,23.9473684210526
411,19,23,xensef20120425c-final,AD35,1,2,p2,1,8,1,Xena,0.247777777777778,0.252777777777778,0.151436031331593,0.0955056179775281,0.138055222088836,0.138381201044386,0.0730337078651685,0.106842737094838,55.1388888888889,42.28,57.3793103448276,-156.944444444444,-198.64,-165.629310344828,165.777777777778,160.92,138.844827586207,322.722222222222,359.56,304.474137931034,259570339747.233,258830032034.289,189475608922.958,23.25,23.24,22.9224137931034,0.235955056179775,0.225690276110444,457.94,449.828,-123.18,-152.864,149.98,160.104,273.16,312.968,186752554910.428,207829222321.95,23.76,23.94
412,20,23,xensef20120425c-final,AD36,1,2,p2,1,9,1,Xena,0.32,0.32,0.190600522193211,0.106741573033708,0.175270108043217,0.148825065274151,0.179775280898876,0.129651860744298,51.2162162162162,52.9787234042553,59.25,-159.864864864865,-143.446808510638,-165.256944444444,150.972972972973,162.595744680851,150.180555555556,310.837837837838,306.042553191489,315.4375,241365954843.06,201432972406.196,206307940338.461,23.527027027027,22.9148936170213,23.375,0.297752808988764,0.2953181272509,463.044776119403,446.940251572327,-131.89552238806,-152.204402515723,165.671641791045,153.396226415094,297.567164179104,305.600628930818,228858348579.011,197602663779.718,23.3731343283582,23.751572327044
413,21,23,xensef20120425c-final,AD37,1,2,p2,1,10,1,Xena,0.312777777777778,0.307777777777778,0.143603133159269,0.117977528089888,0.17046818727491,0.14621409921671,0.168539325842697,0.115246098439376,49.8780487804878,49.4,56.5873015873016,-150.439024390244,-145.111111111111,-172.412698412698,150.548780487805,154.844444444444,143.285714285714,300.987804878049,299.955555555556,315.698412698413,235142211344.033,209083212725.274,213455788640.841,23.5,21.8666666666667,22.5555555555556,0.325842696629214,0.267707082833133,453.358024691358,446.109215017065,-145.111111111111,-162.252559726962,146.506172839506,151.259385665529,291.617283950617,313.511945392491,194598586302.326,195956913631.398,23.3703703703704,23.5494880546075
414,22,23,xensef20120425c-final,AD38,1,2,p2,1,11,1,Xena,0.248333333333333,0.235555555555556,0.112271540469974,0.0730337078651685,0.153661464585834,0.138381201044386,0.129213483146067,0.0768307322929172,48.6029411764706,61.741935483871,59.5520833333333,-145.5,-173.129032258065,-183.333333333333,153.794117647059,150.935483870968,172.1875,299.294117647059,324.064516129032,355.520833333333,237275726246.683,188057258529.271,241646556340.502,22.0441176470588,20.9677419354839,22.3958333333333,0.264044943820225,0.187274909963986,452.233333333333,435.91847826087,-163.116666666667,-152.978260869565,168.166666666667,155.532608695652,331.283333333333,308.510869565217,217978650595.593,199840810548.938,22.25,23.3858695652174
415,23,23,xensef20120425c-final,AD39,1,2,p2,1,12,1,Xena,0.212222222222222,0.214444444444444,0.112271540469974,0.0617977528089888,0.106842737094838,0.114882506527415,0.112359550561798,0.0732292917166867,49.5740740740741,49.0666666666667,54.3707865168539,-143.685185185185,-171.533333333333,-171.584269662921,155.462962962963,147.866666666667,177.056179775281,299.148148148148,319.4,348.640449438202,264821297666,202697871418.282,223736506687.874,21.8703703703704,22.8333333333333,22.5056179775281,0.213483146067416,0.14765906362545,449.96,437.97972972973,-205.76,-168.722972972973,168.86,157.25,374.62,325.972972972973,228429952787.039,204516805838.003,22.16,22.5337837837838
416,24,23,xensef20120425c-final,AD40,1,2,p2,1,13,1,Xena,0.178888888888889,0.190555555555556,0.0783289817232376,0.0561797752808989,0.078031212484994,0.107049608355091,0.101123595505618,0.0720288115246098,49.8245614035088,54.45,55.1428571428571,-150.666666666667,-130.3,-171.833333333333,156.491228070175,167.25,160.714285714286,307.157894736842,297.55,332.547619047619,262252128164.725,202545446066.524,202890646175.763,21.7368421052632,23.1,21.9404761904762,0.219101123595506,0.14405762304922,447.274509803922,430.128378378378,-158.725490196078,-171.283783783784,163.137254901961,146.222972972973,321.862745098039,317.506756756757,222373438612.603,202911584904.952,22.2745098039216,22.8243243243243
417,12,24,xensef20120426c-01,AD28,1,2,p2,1,1,1,Xena,0.00153295861011753,0.00204394481349004,0,0,0.0011441647597254,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00429184549356223,0,388,NaN,-233,NaN,123,NaN,356,NaN,11372634864866.3,NaN,26,NaN
418,13,24,xensef20120426c-01,AD29,1,2,p2,1,2,1,Xena,0.00664282064384262,0.00715380684721512,0,0,0.0068649885583524,0.00542005420054201,0,0.0011441647597254,19.5,NaN,32,-158.5,NaN,-301.333333333333,119,NaN,263,277.5,NaN,564.333333333333,167991273703.375,NaN,345172332467.274,24,NaN,15.6666666666667,0.0128755364806867,0.0011441647597254,399.75,392,-108,-87,131.5,79,239.5,166,617519866666.412,77845579208.9126,25.25,29
419,14,24,xensef20120426c-01,AD30,1,2,p2,1,3,1,Xena,0.030148185998978,0.0347470618293306,0.010840108401084,0.00858369098712446,0.0217391304347826,0.032520325203252,0.0300429184549356,0.0137299771167048,44.25,57.7142857142857,42.875,-130.666666666667,-144.571428571429,-162.25,129.333333333333,145.142857142857,186.75,260,289.714285714286,349,167343244804.651,171373407683.88,197787601535.37,22.5833333333333,21.5714285714286,19.3125,0.0429184549356223,0.0183066361556064,401.583333333333,457.5625,-153.75,-152.1875,183.833333333333,174.3125,337.583333333333,326.5,396311105826.1,212933746523.543,22.25,21.125
420,15,24,xensef20120426c-01,AD31,1,2,p2,1,4,1,Xena,0.197240674501788,0.16300459887583,0.102981029810298,0.0772532188841202,0.116704805491991,0.0894308943089431,0.0901287553648069,0.0720823798627002,58.9555555555556,63.6764705882353,65.225,-178.044444444444,-167.117647058824,-178.225,144.444444444444,152.176470588235,152.05,322.488888888889,319.294117647059,330.275,211981263871.113,167629596832.86,220659361723.307,23.0444444444444,22.1764705882353,21.7875,0.214592274678112,0.097254004576659,426.91935483871,438.020618556701,-153.064516129032,-154.701030927835,144.322580645161,154.443298969072,297.387096774194,309.144329896907,232221509063.689,190646554147.652,24.0483870967742,22.8144329896907
421,16,24,xensef20120426c-01,AD32,1,2,p2,1,5,1,Xena,0.317322432294328,0.251916198262647,0.176151761517615,0.11587982832618,0.18649885583524,0.127371273712737,0.107296137339056,0.116704805491991,57.0285714285714,58.1555555555556,66.4740740740741,-147.4,-164.888888888889,-157.451851851852,133.214285714286,161,147.037037037037,280.614285714286,325.888888888889,304.488888888889,207584756907.053,217554155719.028,208094370014.83,23.0142857142857,21.4444444444444,22.1851851851852,0.377682403433476,0.220823798627002,446.966666666667,453.103174603175,-140.375,-145.551587301587,159.316666666667,139.289682539683,299.691666666667,284.84126984127,208936949767.1,189414555564.651,24.6833333333333,23.6428571428571
422,17,24,xensef20120426c-01,AD33,1,2,p2,1,6,1,Xena,0.31374552887072,0.252427184466019,0.173441734417344,0.137339055793991,0.170480549199085,0.138211382113821,0.124463519313305,0.108695652173913,53.5285714285714,61.7567567567568,58.6641221374046,-145.085714285714,-180.486486486486,-136.625954198473,155.328571428571,151.486486486486,164.595419847328,300.414285714286,331.972972972973,301.221374045802,225452733337.006,229422631536.834,206460439470.365,22.8428571428571,20.9459459459459,21.6488549618321,0.347639484978541,0.221967963386728,457.459459459459,442.49387755102,-155.405405405405,-131.751020408163,172.522522522523,145.559183673469,327.927927927928,277.310204081633,216173756866.516,180315252804.709,23.2252252252252,23.6489795918367
423,18,24,xensef20120426c-01,AD34,1,2,p2,1,7,1,Xena,0.244762391415432,0.205416453755749,0.121951219512195,0.137339055793991,0.15675057208238,0.0867208672086721,0.0858369098712446,0.0823798627002288,61.0666666666667,55.5833333333333,60.0545454545455,-141.733333333333,-225.875,-188.536363636364,150.533333333333,222.916666666667,171.654545454545,292.266666666667,448.791666666667,360.190909090909,206397440022.682,316423058022.111,257310985927.425,22.6444444444444,19.5416666666667,20.9727272727273,0.274678111587983,0.137299771167048,446.298850574713,438.675496688742,-150.689655172414,-149.761589403974,153.712643678161,138.576158940397,304.402298850575,288.337748344371,216474009168.318,182122357048.045,22.6896551724138,22.8013245033113
424,19,24,xensef20120426c-01,AD35,1,2,p2,1,8,1,Xena,0.28513030148186,0.240674501788452,0.146341463414634,0.103004291845494,0.157894736842105,0.10840108401084,0.124463519313305,0.101830663615561,62.6271186440678,64.3513513513514,63.634328358209,-183.508474576271,-155.864864864865,-177.932835820896,163.559322033898,186.324324324324,161.194029850746,347.067796610169,342.189189189189,339.126865671642,242918543512.101,238766837898.061,248004980137.268,21.6949152542373,21.2162162162162,22.0149253731343,0.257510729613734,0.165903890160183,446.9,447.577380952381,-184.971428571429,-136.738095238095,180.714285714286,144.672619047619,365.685714285714,281.410714285714,292468466897.232,188886750986.584,21.5714285714286,23.2380952380952
425,20,24,xensef20120426c-01,AD36,1,2,p2,1,9,1,Xena,0.228410832907511,0.212570260602964,0.130081300813008,0.137339055793991,0.118993135011442,0.100271002710027,0.103004291845494,0.097254004576659,68.5121951219512,63.6842105263158,59.272,-144.90243902439,-186.894736842105,-183.976,142.878048780488,173.947368421053,166.896,287.780487804878,360.842105263158,350.872,226124873040.771,238180431532.278,256936248615.136,21.7560975609756,21.5526315789474,21.56,0.270386266094421,0.179633867276888,434.518987341772,459.010582010582,-156.810126582278,-157.227513227513,152.53164556962,148.798941798942,309.341772151899,306.026455026455,203668714715.194,199633188441.128,22.1012658227848,23.1481481481481
426,21,24,xensef20120426c-01,AD37,1,2,p2,1,10,1,Xena,0.218702095043434,0.197240674501788,0.124661246612466,0.124463519313305,0.125858123569794,0.0948509485094851,0.137339055793991,0.0995423340961098,58.3111111111111,55.1794871794872,61.3053435114504,-178.222222222222,-255.128205128205,-162.458015267176,167.466666666667,187.846153846154,177.519083969466,345.688888888889,442.974358974359,339.977099236641,264788073611.073,276792885037.618,260311994146.4,20.6,19.974358974359,21.2977099236641,0.253218884120172,0.147597254004577,451.204819277108,456.147928994083,-161.746987951807,-152.390532544379,179.168674698795,152.497041420118,340.915662650602,304.887573964497,285688365857.184,206961414807.245,21.7951807228916,22.414201183432
427,22,24,xensef20120426c-01,AD38,1,2,p2,1,11,1,Xena,0.208993357179356,0.187020950434338,0.138211382113821,0.120171673819742,0.106407322654462,0.0921409214092141,0.120171673819742,0.0892448512585812,50.3333333333333,73.4444444444444,60.304347826087,-152.809523809524,-158.111111111111,-177.930434782609,157.5,172.972222222222,173.4,310.309523809524,331.083333333333,351.330434782609,258084127899.79,183542892083.14,251297525834.799,20.2857142857143,19.9166666666667,20.8347826086957,0.253218884120172,0.157894736842105,436.029411764706,447.845679012346,-160.029411764706,-133.895061728395,167.058823529412,162.432098765432,327.088235294118,296.327160493827,212018366146.187,194562730394.526,20.6764705882353,22.7283950617284
428,23,24,xensef20120426c-01,AD39,1,2,p2,1,12,1,Xena,0.177312212570261,0.174246295350026,0.0975609756097561,0.111587982832618,0.102974828375286,0.0596205962059621,0.0815450643776824,0.0983981693363844,53.6521739130435,64.8275862068966,58.0555555555556,-166.173913043478,-155.586206896552,-177.453703703704,160.195652173913,149.310344827586,162.490740740741,326.369565217391,304.896551724138,339.944444444444,295470026481,202448162909.565,260058770710.491,21.804347826087,20.551724137931,21.0277777777778,0.223175965665236,0.140732265446224,456.08064516129,447.889655172414,-195.354838709677,-142.910344827586,152.596774193548,174.331034482759,347.951612903226,317.241379310345,305415796948.723,220007210709.558,20.7096774193548,22.351724137931
429,24,24,xensef20120426c-01,AD40,1,2,p2,1,13,1,Xena,0.142054164537557,0.143076136944302,0.0704607046070461,0.0729613733905579,0.0926773455377574,0.0569105691056911,0.0815450643776824,0.0675057208237986,62.4722222222222,51.4347826086956,58.5280898876404,-169.138888888889,-148.695652173913,-173.14606741573,183.666666666667,149.608695652174,192.022471910112,352.805555555556,298.304347826087,365.168539325843,299653942806.95,186077068659.025,260185045025.239,19.1388888888889,20.7826086956522,21.1685393258427,0.197424892703863,0.110983981693364,454.5,447.39837398374,-242.851851851852,-153.178861788618,165.537037037037,175.79674796748,408.388888888889,328.975609756098,385666790912.728,236019453404.103,18.7777777777778,22.6910569105691
430,10,25,xensef20120427c-01,AD26,1,2,p2,1,1,1,Xena,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
431,11,25,xensef20120427c-01,AD27,1,2,p2,1,2,1,Xena,0.00492610837438424,0.00410509031198686,0.004,0.0127388535031847,0.00350262697022767,0.004,0,0,108,NaN,NaN,-323,NaN,NaN,174,NaN,NaN,497,NaN,NaN,179218006522.608,NaN,NaN,15,NaN,NaN,0.00636942675159236,0.00525394045534151,565,433,-204,-157.333333333333,160,168.333333333333,364,325.666666666667,220775066379.174,268359886884.959,15,19.6666666666667
432,12,25,xensef20120427c-01,AD28,1,2,p2,1,3,1,Xena,0.013136288998358,0.00656814449917898,0.004,0.0127388535031847,0.00350262697022767,0.004,0,0.00875656742556918,110,NaN,58.6,-179,NaN,-152.2,171,NaN,340,350,NaN,492.2,577703930185.895,NaN,286910608188.594,15,NaN,17.8,0.0127388535031847,0.00700525394045534,526,467.5,-157.5,-178,197,177.75,354.5,355.75,294059015542.46,444447224013.175,21.5,15.75
433,13,25,xensef20120427c-01,AD29,1,2,p2,1,4,1,Xena,0.134646962233169,0.133004926108374,0.072,0.0955414012738854,0.0560420315236427,0.056,0.0636942675159236,0.0770577933450088,69.9444444444444,44.25,59.8225806451613,-139.444444444444,-217.916666666667,-187.903225806452,162.555555555556,169.666666666667,159.177419354839,302,387.583333333333,347.08064516129,219294436318.541,249100986914.048,201114226969.709,21.6111111111111,22,20.6290322580645,0.197452229299363,0.110332749562172,453.268292682927,454.320512820513,-144.512195121951,-162.564102564103,184.731707317073,165.769230769231,329.243902439024,328.333333333333,177076578201.507,219710934624.245,21.8292682926829,23.5128205128205
434,14,25,xensef20120427c-01,AD30,1,2,p2,1,5,1,Xena,0.293103448275862,0.263546798029557,0.148,0.184713375796178,0.129597197898424,0.112,0.0764331210191083,0.129597197898424,55.7441860465116,64.8,56.5392156862745,-174.348837209302,-135.4,-155.647058823529,158.744186046512,164.65,144.392156862745,333.093023255814,300.05,300.039215686275,222999760936.219,221923209267.842,200849233103.572,21.8837209302326,21.95,22.3627450980392,0.343949044585987,0.215411558669002,467.356164383562,440.696202531646,-166.068493150685,-157.443037974684,157.958904109589,158.974683544304,324.027397260274,316.417721518987,215558358626.103,199091712388.868,23.1780821917808,23.2721518987342
