monkeyLabel,noncanceled_pBurst_early,nostop_pBurst_early,noncanceled_pBurst_late,nostop_pBurst_late
Xena,0.06,0.0425531914893617,0.11,0.0375469336670839
Xena,0.06,0.0387984981226533,0.1,0.0237797246558198
Xena,0,0,0,0
Xena,0,0.0030241935483871,0.00892857142857143,0.00403225806451613
Xena,0.0357142857142857,0.030241935483871,0.0669642857142857,0.0211693548387097
Xena,0.138392857142857,0.172379032258065,0.214285714285714,0.123991935483871
Xena,0.169642857142857,0.179435483870968,0.258928571428571,0.148185483870968
Xena,0.183035714285714,0.182459677419355,0.254464285714286,0.151209677419355
Xena,0.125,0.171370967741935,0.169642857142857,0.128024193548387
Xena,0.165178571428571,0.227822580645161,0.254464285714286,0.198588709677419
Xena,0.209821428571429,0.26008064516129,0.334821428571429,0.219758064516129
Xena,0.21875,0.245967741935484,0.263392857142857,0.212701612903226
Xena,0.138392857142857,0.145161290322581,0.209821428571429,0.119959677419355
Xena,0.174107142857143,0.168346774193548,0.223214285714286,0.127016129032258
Xena,0.138392857142857,0.143145161290323,0.241071428571429,0.11491935483871
Xena,0.125,0.094758064516129,0.196428571428571,0.0866935483870968
Xena,0.125,0.0856854838709677,0.209821428571429,0.0887096774193548
Xena,0.102678571428571,0.100806451612903,0.1875,0.0907258064516129
Xena,0.116071428571429,0.0846774193548387,0.174107142857143,0.0675403225806452
Xena,0,0.00720288115246098,0,0.00240096038415366
Xena,0.0337078651685393,0.0660264105642257,0.0955056179775281,0.0384153661464586
Xena,0.117977528089888,0.120048019207683,0.129213483146067,0.0888355342136855
Xena,0.134831460674157,0.123649459783914,0.157303370786517,0.12484993997599
Xena,0.179775280898876,0.176470588235294,0.174157303370787,0.138055222088836
Xena,0.157303370786517,0.217286914765906,0.168539325842697,0.156062424969988
Xena,0.191011235955056,0.186074429771909,0.129213483146067,0.130852340936375
Xena,0.179775280898876,0.202881152460984,0.168539325842697,0.156062424969988
Xena,0.179775280898876,0.250900360144058,0.235955056179775,0.198079231692677
Xena,0.196629213483146,0.220888355342137,0.235955056179775,0.190876350540216
Xena,0.129213483146067,0.175270108043217,0.191011235955056,0.118847539015606
Xena,0.123595505617978,0.168067226890756,0.157303370786517,0.092436974789916
Xena,0.106741573033708,0.132052821128451,0.140449438202247,0.078031212484994
Xena,0,0,0,0
Xena,0.00429184549356223,0.0022883295194508,0.00429184549356223,0
Xena,0.0214592274678112,0.0148741418764302,0.0171673819742489,0.011441647597254
Xena,0.141630901287554,0.110983981693364,0.111587982832618,0.0652173913043478
Xena,0.227467811158798,0.194508009153318,0.274678111587983,0.160183066361556
Xena,0.218884120171674,0.181922196796339,0.266094420600858,0.148741418764302
Xena,0.158798283261803,0.117848970251716,0.201716738197425,0.0881006864988558
Xena,0.158798283261803,0.143020594965675,0.197424892703863,0.115560640732265
Xena,0.188841201716738,0.130434782608696,0.188841201716738,0.130434782608696
Xena,0.15450643776824,0.102974828375286,0.184549356223176,0.107551487414188
Xena,0.150214592274678,0.107551487414188,0.163090128755365,0.106407322654462
Xena,0.137339055793991,0.0995423340961098,0.163090128755365,0.0949656750572082
Xena,0.124463519313305,0.0732265446224256,0.133047210300429,0.0732265446224256
Xena,0,0,0,0
Xena,0,0,0.00636942675159236,0.00350262697022767
Xena,0,0.00175131348511384,0.0127388535031847,0.00525394045534151
Xena,0.127388535031847,0.0735551663747811,0.140127388535032,0.0770577933450088
Xena,0.254777070063694,0.17338003502627,0.261146496815287,0.143607705779334
Xena,0.343949044585987,0.252189141856392,0.426751592356688,0.245183887915937
Xena,0.292993630573248,0.30122591943958,0.43312101910828,0.241681260945709
Xena,0.286624203821656,0.285464098073555,0.388535031847134,0.204903677758319
Xena,0.210191082802548,0.154115586690018,0.229299363057325,0.0980735551663748
Xena,0.184713375796178,0.134851138353765,0.254777070063694,0.112084063047285
Xena,0.159235668789809,0.12784588441331,0.203821656050955,0.140105078809107
Xena,0.127388535031847,0.106830122591944,0.235668789808917,0.0963222416812609
Xena,0.152866242038217,0.0945709281961471,0.184713375796178,0.0928196147110333
Xena,0.140127388535032,0.110332749562172,0.197452229299363,0.0945709281961471
Xena,0.146496815286624,0.0770577933450088,0.165605095541401,0.0840630472854641
Xena,0,0,0,0
Xena,0,0,0,0
Xena,0.05,0.0508982035928144,0.0833333333333333,0.0359281437125748
Xena,0.25,0.320359281437126,0.45,0.338323353293413
Xena,0.366666666666667,0.446107784431138,0.55,0.425149700598802
Xena,0.433333333333333,0.440119760479042,0.6,0.410179640718563
Xena,0.416666666666667,0.44311377245509,0.533333333333333,0.392215568862275
Xena,0.283333333333333,0.278443113772455,0.416666666666667,0.233532934131737
Xena,0.2,0.254491017964072,0.333333333333333,0.179640718562874
Xena,0.25,0.206586826347305,0.3,0.137724550898204
Xena,0.1,0.110778443113772,0.15,0.0479041916167665
Xena,0.116666666666667,0.101796407185629,0.166666666666667,0.0538922155688623
Xena,0.0833333333333333,0.0898203592814371,0.233333333333333,0.062874251497006
Xena,0.1,0.0598802395209581,0.116666666666667,0.0389221556886228
Xena,0.0833333333333333,0.0538922155688623,0.116666666666667,0.0419161676646707
Xena,0.0833333333333333,0.0449101796407186,0.116666666666667,0.0269461077844311
Xena,0,0.001953125,0.0116279069767442,0
Xena,0,0,0,0
Xena,0,0.00390625,0,0.0078125
Xena,0.0697674418604651,0.037109375,0.0348837209302326,0.046875
Xena,0.127906976744186,0.125,0.151162790697674,0.154296875
Xena,0.27906976744186,0.212890625,0.302325581395349,0.203125
Xena,0.255813953488372,0.25390625,0.267441860465116,0.21484375
Xena,0.244186046511628,0.244140625,0.313953488372093,0.189453125
Xena,0.267441860465116,0.212890625,0.313953488372093,0.185546875
Xena,0.244186046511628,0.22265625,0.267441860465116,0.14453125
Xena,0.174418604651163,0.1328125,0.186046511627907,0.09375
Xena,0.22093023255814,0.12890625,0.22093023255814,0.1015625
Xena,0.186046511627907,0.158203125,0.162790697674419,0.095703125
Xena,0.209302325581395,0.09765625,0.174418604651163,0.08203125
Xena,0.197674418604651,0.107421875,0.209302325581395,0.083984375
Xena,0.209302325581395,0.10546875,0.209302325581395,0.099609375
Xena,0,0,0.00980392156862745,0
Xena,0,0.00210970464135021,0,0
Xena,0.00980392156862745,0.00421940928270042,0,0.00843881856540084
Xena,0.0196078431372549,0.0126582278481013,0.0196078431372549,0.0147679324894515
Xena,0.0490196078431373,0.0253164556962025,0.0686274509803922,0.0443037974683544
Xena,0.0980392156862745,0.0886075949367089,0.107843137254902,0.0780590717299578
Xena,0.127450980392157,0.128691983122363,0.137254901960784,0.0928270042194093
Xena,0.215686274509804,0.170886075949367,0.215686274509804,0.168776371308017
Xena,0.235294117647059,0.206751054852321,0.196078431372549,0.156118143459916
Xena,0.186274509803922,0.158227848101266,0.156862745098039,0.107594936708861
Xena,0.215686274509804,0.158227848101266,0.245098039215686,0.147679324894515
Xena,0.215686274509804,0.166666666666667,0.215686274509804,0.162447257383966
Xena,0.156862745098039,0.147679324894515,0.225490196078431,0.143459915611814
Xena,0.137254901960784,0.128691983122363,0.215686274509804,0.137130801687764
Xena,0.186274509803922,0.132911392405063,0.235294117647059,0.145569620253165
Xena,0.205882352941176,0.143459915611814,0.225490196078431,0.132911392405063
Xena,0.176470588235294,0.139240506329114,0.215686274509804,0.160337552742616
Xena,0,0,0,0
Xena,0,0.00159744408945687,0,0.00479233226837061
Xena,0,0.00159744408945687,0.00869565217391304,0
Xena,0.0173913043478261,0.0111821086261981,0.0173913043478261,0.00798722044728434
Xena,0.0956521739130435,0.100638977635783,0.139130434782609,0.0862619808306709
Xena,0.182608695652174,0.180511182108626,0.182608695652174,0.121405750798722
Xena,0.173913043478261,0.186900958466454,0.2,0.134185303514377
Xena,0.165217391304348,0.191693290734824,0.2,0.13258785942492
Xena,0.191304347826087,0.170926517571885,0.130434782608696,0.111821086261981
Xena,0.147826086956522,0.143769968051118,0.104347826086957,0.0862619808306709
Xena,0.147826086956522,0.159744408945687,0.208695652173913,0.10702875399361
Xena,0.173913043478261,0.138977635782748,0.147826086956522,0.0878594249201278
Xena,0.147826086956522,0.175718849840256,0.139130434782609,0.113418530351438
Xena,0.139130434782609,0.162939297124601,0.173913043478261,0.115015974440895
Xena,0.182608695652174,0.143769968051118,0.121739130434783,0.105431309904153
Xena,0.139130434782609,0.130990415335463,0.0956521739130435,0.0894568690095847
