Channel,Session,Monkey,fixation_nostop,fixation_canceled,fixation_noncanceled,target_nostop,target_canceled,target_noncanceled,postaction_early_nostop,postaction_early_canceled,postaction_early_noncanceled,postaction_late_nostop,postaction_late_canceled,postaction_late_noncanceled,tone_nostop,tone_canceled,tone_noncanceled
18,11,Xena,0.0212765957446809,0.00619195046439629,0.0242718446601942,0.0337922403003755,0.021671826625387,0.0339805825242718,0.00876095118898623,0.0247678018575851,0.0145631067961165,0.00250312891113892,0,0.00970873786407767,0.0237797246558198,0.0123839009287926,0.0194174757281553
19,11,Xena,0.0275344180225282,0.00928792569659443,0.0339805825242718,0.0375469336670839,0.0309597523219814,0.0339805825242718,0.00625782227784731,0.021671826625387,0.0145631067961165,0.0112640801001252,0.00619195046439629,0.0145631067961165,0.0250312891113892,0.0185758513931889,0.029126213592233
20,11,Xena,0.0275344180225282,0.00928792569659443,0.0339805825242718,0.0337922403003755,0.0371517027863777,0.058252427184466,0.00750938673341677,0.0247678018575851,0.0194174757281553,0.0137672090112641,0.00309597523219814,0.00970873786407767,0.0200250312891114,0.0154798761609907,0.0242718446601942
21,11,Xena,0.0225281602002503,0.00619195046439629,0.0388349514563107,0.032540675844806,0.0278637770897833,0.0436893203883495,0.0100125156445557,0.021671826625387,0.0242718446601942,0.0100125156445557,0,0.0145631067961165,0.0225281602002503,0.0154798761609907,0.0194174757281553
22,11,Xena,0.0312891113892365,0.00928792569659443,0.0339805825242718,0.0463078848560701,0.0464396284829721,0.0776699029126214,0.0112640801001252,0.0309597523219814,0.0194174757281553,0.0100125156445557,0,0.0194174757281553,0.0200250312891114,0.0123839009287926,0.029126213592233
23,11,Xena,0.0475594493116396,0.0154798761609907,0.0339805825242718,0.0588235294117647,0.0340557275541796,0.0776699029126214,0.0137672090112641,0.0402476780185759,0.029126213592233,0.0137672090112641,0.0154798761609907,0.029126213592233,0.0287859824780976,0.0247678018575851,0.0194174757281553
24,11,Xena,0.0500625782227785,0.0185758513931889,0.0485436893203883,0.0500625782227785,0.0402476780185759,0.0825242718446602,0.0125156445556946,0.0371517027863777,0.0485436893203883,0.0187734668335419,0.0123839009287926,0.0436893203883495,0.0350438047559449,0.0123839009287926,0.0194174757281553
5,12,Xena,0.130334486735871,0.0919881305637982,0.113744075829384,0.161476355247982,0.166172106824926,0.165876777251185,0.0173010380622837,0.0830860534124629,0.028436018957346,0.0288350634371396,0.154302670623145,0.0947867298578199,0.0403690888119954,0.127596439169139,0.0616113744075829
6,12,Xena,0.121107266435986,0.086053412462908,0.109004739336493,0.153402537485582,0.154302670623145,0.14218009478673,0.0149942329873126,0.0623145400593472,0.037914691943128,0.0253748558246828,0.175074183976261,0.0900473933649289,0.0242214532871972,0.13353115727003,0.037914691943128
7,12,Xena,0.113033448673587,0.0771513353115727,0.123222748815166,0.133794694348328,0.163204747774481,0.161137440758294,0.0126874279123414,0.0771513353115727,0.033175355450237,0.0253748558246828,0.154302670623145,0.0805687203791469,0.027681660899654,0.118694362017804,0.023696682464455
8,12,Xena,0.10957324106113,0.086053412462908,0.104265402843602,0.130334486735871,0.127596439169139,0.118483412322275,0.0103806228373702,0.0652818991097923,0.033175355450237,0.027681660899654,0.160237388724036,0.0853080568720379,0.0357554786620531,0.130563798219585,0.0521327014218009
9,12,Xena,0.149942329873126,0.118694362017804,0.118483412322275,0.185697808535179,0.192878338278932,0.161137440758294,0.0265282583621684,0.0741839762611276,0.0568720379146919,0.0726643598615917,0.192878338278932,0.104265402843602,0.077277970011534,0.130563798219585,0.0758293838862559
10,12,Xena,0.25836216839677,0.261127596439169,0.274881516587678,0.28719723183391,0.341246290801187,0.33175355450237,0.123414071510957,0.183976261127596,0.132701421800948,0.163783160322953,0.326409495548961,0.251184834123223,0.192618223760092,0.264094955489614,0.175355450236967
11,12,Xena,0.461361014994233,0.462908011869436,0.445497630331754,0.483275663206459,0.534124629080119,0.497630331753554,0.290657439446367,0.421364985163205,0.355450236966825,0.348327566320646,0.468842729970326,0.436018957345972,0.350634371395617,0.462908011869436,0.412322274881517
12,12,Xena,0.58477508650519,0.590504451038576,0.535545023696682,0.582468281430219,0.626112759643917,0.597156398104265,0.420991926182238,0.528189910979229,0.445497630331754,0.463667820069204,0.55786350148368,0.578199052132701,0.430219146482122,0.537091988130564,0.4739336492891
13,12,Xena,0.70242214532872,0.72700296735905,0.658767772511848,0.679354094579008,0.712166172106825,0.691943127962085,0.549019607843137,0.640949554896142,0.625592417061611,0.592848904267589,0.658753709198813,0.66824644549763,0.594002306805075,0.635014836795252,0.639810426540284
14,12,Xena,0.745098039215686,0.774480712166172,0.744075829383886,0.750865051903114,0.759643916913947,0.725118483412322,0.604382929642445,0.688427299703264,0.639810426540284,0.627450980392157,0.756676557863502,0.706161137440758,0.637831603229527,0.70326409495549,0.677725118483412
15,12,Xena,0.792387543252595,0.807121661721068,0.796208530805687,0.79123414071511,0.816023738872404,0.76303317535545,0.675893886966551,0.724035608308605,0.658767772511848,0.677047289504037,0.795252225519288,0.786729857819905,0.697808535178777,0.753709198813056,0.720379146919431
16,12,Xena,0.807381776239908,0.818991097922849,0.829383886255924,0.806228373702422,0.780415430267062,0.829383886255924,0.704728950403691,0.71513353115727,0.696682464454976,0.675893886966551,0.786350148367952,0.781990521327014,0.666666666666667,0.735905044510386,0.701421800947867
17,12,Xena,0.340253748558247,0.353115727002967,0.388625592417062,0.361014994232987,0.332344213649852,0.412322274881517,0.234140715109573,0.308605341246291,0.213270142180095,0.229527104959631,0.308605341246291,0.308056872037915,0.23760092272203,0.28486646884273,0.312796208530806
18,12,Xena,0.249134948096886,0.181008902077151,0.260663507109005,0.230680507497116,0.234421364985163,0.246445497630332,0.129181084198385,0.207715133531157,0.132701421800948,0.111880046136102,0.183976261127596,0.199052132701422,0.145328719723183,0.166172106824926,0.184834123222749
19,12,Xena,0.20876585928489,0.192878338278932,0.23696682464455,0.204152249134948,0.234421364985163,0.218009478672986,0.110726643598616,0.213649851632047,0.127962085308057,0.0945790080738178,0.1513353115727,0.161137440758294,0.134948096885813,0.1513353115727,0.146919431279621
20,12,Xena,0.19838523644752,0.219584569732938,0.241706161137441,0.204152249134948,0.219584569732938,0.218009478672986,0.118800461361015,0.201780415430267,0.113744075829384,0.0830449826989619,0.118694362017804,0.199052132701422,0.1280276816609,0.142433234421365,0.146919431279621
21,12,Xena,0.18800461361015,0.201780415430267,0.23696682464455,0.183391003460208,0.192878338278932,0.203791469194313,0.0945790080738178,0.172106824925816,0.0805687203791469,0.0818915801614764,0.142433234421365,0.146919431279621,0.0957324106113033,0.112759643916914,0.165876777251185
22,12,Xena,0.168396770472895,0.172106824925816,0.146919431279621,0.175317185697809,0.163204747774481,0.199052132701422,0.0876585928489043,0.13353115727003,0.0663507109004739,0.0680507497116494,0.112759643916914,0.151658767772512,0.0899653979238754,0.121661721068249,0.104265402843602
23,12,Xena,0.170703575547866,0.178041543026706,0.18957345971564,0.174163783160323,0.183976261127596,0.208530805687204,0.0853517877739331,0.14540059347181,0.0900473933649289,0.0761245674740484,0.14540059347181,0.146919431279621,0.119953863898501,0.13946587537092,0.109004739336493
24,12,Xena,0.149942329873126,0.178041543026706,0.156398104265403,0.164936562860438,0.175074183976261,0.199052132701422,0.0818915801614764,0.163204747774481,0.0995260663507109,0.0726643598615917,0.118694362017804,0.132701421800948,0.0968858131487889,0.124629080118694,0.146919431279621
5,13,Xena,0.010752688172043,0.0220994475138122,0.0240963855421687,0.0134408602150538,0.0220994475138122,0.0120481927710843,0,0.0220994475138122,0.0240963855421687,0.00268817204301075,0.0276243093922652,0,0.0134408602150538,0.0497237569060773,0
6,13,Xena,0.00806451612903226,0.00552486187845304,0.0120481927710843,0.00806451612903226,0.0110497237569061,0,0,0.00552486187845304,0.0120481927710843,0.00268817204301075,0.0220994475138122,0,0.00537634408602151,0.0552486187845304,0
7,13,Xena,0.010752688172043,0.0220994475138122,0.0120481927710843,0.021505376344086,0.0220994475138122,0.0120481927710843,0.00268817204301075,0.0110497237569061,0.0240963855421687,0.00537634408602151,0.0331491712707182,0,0.00537634408602151,0.0386740331491713,0
8,13,Xena,0.00806451612903226,0.0165745856353591,0,0.010752688172043,0.0220994475138122,0,0,0.0110497237569061,0.0120481927710843,0.00537634408602151,0.0386740331491713,0,0.00537634408602151,0.0386740331491713,0
9,13,Xena,0.00806451612903226,0.0110497237569061,0,0.0241935483870968,0.0220994475138122,0,0,0.0220994475138122,0.0120481927710843,0.00537634408602151,0.0276243093922652,0,0.0134408602150538,0.0497237569060773,0
10,13,Xena,0.00806451612903226,0.0165745856353591,0.0120481927710843,0.0161290322580645,0.0276243093922652,0.0481927710843374,0.00268817204301075,0.0110497237569061,0.0120481927710843,0.00537634408602151,0.0441988950276243,0.0120481927710843,0.00537634408602151,0.0662983425414365,0
11,13,Xena,0.0672043010752688,0.0773480662983425,0.072289156626506,0.0672043010752688,0.0607734806629834,0.0963855421686747,0.0295698924731183,0.0607734806629834,0.0240963855421687,0.0456989247311828,0.0939226519337017,0.0963855421686747,0.0510752688172043,0.104972375690608,0.0120481927710843
12,13,Xena,0.309139784946237,0.303867403314917,0.325301204819277,0.370967741935484,0.337016574585635,0.481927710843373,0.206989247311828,0.281767955801105,0.27710843373494,0.17741935483871,0.220994475138122,0.349397590361446,0.279569892473118,0.314917127071823,0.301204819277108
13,13,Xena,0.494623655913978,0.569060773480663,0.469879518072289,0.497311827956989,0.480662983425414,0.566265060240964,0.416666666666667,0.425414364640884,0.506024096385542,0.352150537634409,0.453038674033149,0.44578313253012,0.419354838709677,0.524861878453039,0.469879518072289
14,13,Xena,0.57258064516129,0.50828729281768,0.542168674698795,0.540322580645161,0.480662983425414,0.493975903614458,0.387096774193548,0.464088397790055,0.55421686746988,0.405913978494624,0.486187845303867,0.566265060240964,0.416666666666667,0.546961325966851,0.542168674698795
15,13,Xena,0.637096774193548,0.602209944751381,0.590361445783133,0.620967741935484,0.596685082872928,0.614457831325301,0.459677419354839,0.61878453038674,0.530120481927711,0.502688172043011,0.541436464088398,0.590361445783133,0.510752688172043,0.607734806629834,0.578313253012048
16,13,Xena,0.650537634408602,0.674033149171271,0.674698795180723,0.653225806451613,0.635359116022099,0.650602409638554,0.510752688172043,0.607734806629834,0.481927710843373,0.532258064516129,0.596685082872928,0.602409638554217,0.529569892473118,0.61878453038674,0.530120481927711
17,13,Xena,0.42741935483871,0.397790055248619,0.530120481927711,0.387096774193548,0.348066298342541,0.421686746987952,0.28494623655914,0.287292817679558,0.313253012048193,0.266129032258065,0.364640883977901,0.325301204819277,0.333333333333333,0.337016574585635,0.337349397590361
18,13,Xena,0.279569892473118,0.292817679558011,0.313253012048193,0.258064516129032,0.270718232044199,0.27710843373494,0.18010752688172,0.198895027624309,0.228915662650602,0.139784946236559,0.187845303867403,0.180722891566265,0.220430107526882,0.209944751381215,0.180722891566265
19,13,Xena,0.263440860215054,0.232044198895028,0.228915662650602,0.236559139784946,0.259668508287293,0.289156626506024,0.145161290322581,0.171270718232044,0.192771084337349,0.123655913978495,0.198895027624309,0.216867469879518,0.198924731182796,0.226519337016575,0.132530120481928
20,13,Xena,0.252688172043011,0.232044198895028,0.216867469879518,0.247311827956989,0.276243093922652,0.27710843373494,0.17741935483871,0.226519337016575,0.192771084337349,0.112903225806452,0.232044198895028,0.156626506024096,0.193548387096774,0.232044198895028,0.204819277108434
21,13,Xena,0.220430107526882,0.204419889502762,0.180722891566265,0.241935483870968,0.209944751381215,0.228915662650602,0.147849462365591,0.160220994475138,0.144578313253012,0.102150537634409,0.143646408839779,0.180722891566265,0.158602150537634,0.198895027624309,0.156626506024096
22,13,Xena,0.163978494623656,0.171270718232044,0.132530120481928,0.209677419354839,0.198895027624309,0.228915662650602,0.123655913978495,0.160220994475138,0.156626506024096,0.0860215053763441,0.143646408839779,0.168674698795181,0.145161290322581,0.187845303867403,0.168674698795181
23,13,Xena,0.163978494623656,0.149171270718232,0.156626506024096,0.190860215053763,0.165745856353591,0.216867469879518,0.112903225806452,0.12707182320442,0.168674698795181,0.0618279569892473,0.121546961325967,0.156626506024096,0.131720430107527,0.176795580110497,0.156626506024096
24,13,Xena,0.147849462365591,0.165745856353591,0.144578313253012,0.166666666666667,0.138121546961326,0.168674698795181,0.0940860215053763,0.0883977900552486,0.120481927710843,0.0456989247311828,0.104972375690608,0.144578313253012,0.118279569892473,0.154696132596685,0.156626506024096
6,14,Euler,0.225454545454545,0.235555555555556,0.193798449612403,0.192727272727273,0.213333333333333,0.162790697674419,0.178181818181818,0.2,0.178294573643411,0.283636363636364,0.324444444444444,0.449612403100775,0.410909090909091,0.177777777777778,0.37984496124031
7,14,Euler,0.294545454545455,0.32,0.24031007751938,0.24,0.28,0.170542635658915,0.258181818181818,0.311111111111111,0.193798449612403,0.392727272727273,0.44,0.565891472868217,0.476363636363636,0.315555555555556,0.51937984496124
8,14,Euler,0.32,0.337777777777778,0.27906976744186,0.287272727272727,0.297777777777778,0.209302325581395,0.290909090909091,0.346666666666667,0.310077519379845,0.418181818181818,0.466666666666667,0.581395348837209,0.465454545454545,0.328888888888889,0.511627906976744
9,14,Euler,0.316363636363636,0.36,0.333333333333333,0.236363636363636,0.262222222222222,0.248062015503876,0.265454545454545,0.297777777777778,0.255813953488372,0.414545454545455,0.457777777777778,0.589147286821705,0.454545454545455,0.297777777777778,0.511627906976744
10,14,Euler,0.269090909090909,0.266666666666667,0.24031007751938,0.174545454545455,0.226666666666667,0.178294573643411,0.152727272727273,0.195555555555556,0.170542635658915,0.309090909090909,0.32,0.465116279069767,0.374545454545455,0.222222222222222,0.395348837209302
11,14,Euler,0.312727272727273,0.333333333333333,0.232558139534884,0.323636363636364,0.386666666666667,0.286821705426357,0.247272727272727,0.297777777777778,0.302325581395349,0.370909090909091,0.368888888888889,0.573643410852713,0.403636363636364,0.284444444444444,0.457364341085271
12,14,Euler,0.247272727272727,0.253333333333333,0.24031007751938,0.276363636363636,0.324444444444444,0.317829457364341,0.236363636363636,0.24,0.217054263565891,0.316363636363636,0.324444444444444,0.511627906976744,0.374545454545455,0.217777777777778,0.503875968992248
13,14,Euler,0.243636363636364,0.266666666666667,0.232558139534884,0.341818181818182,0.288888888888889,0.271317829457364,0.24,0.186666666666667,0.147286821705426,0.349090909090909,0.386666666666667,0.488372093023256,0.414545454545455,0.284444444444444,0.434108527131783
14,14,Euler,0.254545454545455,0.244444444444444,0.224806201550388,0.258181818181818,0.208888888888889,0.224806201550388,0.185454545454545,0.191111111111111,0.108527131782946,0.367272727272727,0.342222222222222,0.472868217054264,0.461818181818182,0.262222222222222,0.372093023255814
15,14,Euler,0.174545454545455,0.191111111111111,0.147286821705426,0.16,0.164444444444444,0.116279069767442,0.101818181818182,0.111111111111111,0.0465116279069767,0.258181818181818,0.293333333333333,0.372093023255814,0.396363636363636,0.146666666666667,0.302325581395349
16,14,Euler,0.141818181818182,0.168888888888889,0.131782945736434,0.130909090909091,0.106666666666667,0.116279069767442,0.0472727272727273,0.111111111111111,0.0310077519379845,0.167272727272727,0.208888888888889,0.341085271317829,0.283636363636364,0.106666666666667,0.255813953488372
17,14,Euler,0.0836363636363636,0.133333333333333,0.10077519379845,0.109090909090909,0.102222222222222,0.0930232558139535,0.0509090909090909,0.0533333333333333,0.0387596899224806,0.123636363636364,0.155555555555556,0.263565891472868,0.229090909090909,0.08,0.255813953488372
18,14,Euler,0.0436363636363636,0.124444444444444,0.062015503875969,0.109090909090909,0.0844444444444444,0.0852713178294574,0.0472727272727273,0.0711111111111111,0.0465116279069767,0.0618181818181818,0.0844444444444444,0.178294573643411,0.156363636363636,0.0622222222222222,0.147286821705426
19,14,Euler,0.04,0.0488888888888889,0.0465116279069767,0.0690909090909091,0.0488888888888889,0.0930232558139535,0.0254545454545455,0.0355555555555556,0.0310077519379845,0.0690909090909091,0.0622222222222222,0.170542635658915,0.109090909090909,0.0311111111111111,0.108527131782946
20,14,Euler,0.0181818181818182,0.0311111111111111,0.0310077519379845,0.0145454545454545,0.0444444444444444,0.0465116279069767,0.00727272727272727,0.00444444444444444,0.00775193798449612,0.0254545454545455,0.0355555555555556,0.131782945736434,0.0290909090909091,0.0133333333333333,0.0775193798449612
21,14,Euler,0.0218181818181818,0.0355555555555556,0.00775193798449612,0.0290909090909091,0.04,0.0232558139534884,0.00727272727272727,0,0,0.0181818181818182,0.0177777777777778,0.116279069767442,0.0436363636363636,0.00444444444444444,0.062015503875969
22,14,Euler,0.0218181818181818,0.0311111111111111,0.0155038759689922,0.0254545454545455,0.0355555555555556,0.0310077519379845,0.00363636363636364,0,0.00775193798449612,0.0181818181818182,0.00888888888888889,0.10077519379845,0.0436363636363636,0.00888888888888889,0.0542635658914729
6,15,Euler,0.266949152542373,0.230538922155689,0.272727272727273,0.222457627118644,0.245508982035928,0.18716577540107,0.184322033898305,0.18562874251497,0.197860962566845,0.290254237288136,0.236526946107784,0.443850267379679,0.283898305084746,0.122754491017964,0.315508021390374
7,15,Euler,0.406779661016949,0.389221556886228,0.379679144385027,0.349576271186441,0.407185628742515,0.315508021390374,0.311440677966102,0.416167664670659,0.310160427807487,0.478813559322034,0.476047904191617,0.647058823529412,0.457627118644068,0.329341317365269,0.53475935828877
8,15,Euler,0.408898305084746,0.341317365269461,0.379679144385027,0.349576271186441,0.37125748502994,0.331550802139037,0.338983050847458,0.413173652694611,0.310160427807487,0.474576271186441,0.473053892215569,0.689839572192513,0.449152542372881,0.31437125748503,0.561497326203209
9,15,Euler,0.466101694915254,0.374251497005988,0.449197860962567,0.396186440677966,0.431137724550898,0.411764705882353,0.358050847457627,0.505988023952096,0.411764705882353,0.51271186440678,0.532934131736527,0.689839572192513,0.527542372881356,0.368263473053892,0.550802139037433
10,15,Euler,0.423728813559322,0.365269461077844,0.379679144385027,0.328389830508475,0.323353293413174,0.331550802139037,0.286016949152542,0.449101796407186,0.262032085561497,0.442796610169492,0.473053892215569,0.641711229946524,0.461864406779661,0.281437125748503,0.513368983957219
11,15,Euler,0.408898305084746,0.335329341317365,0.32620320855615,0.349576271186441,0.347305389221557,0.342245989304813,0.260593220338983,0.350299401197605,0.25668449197861,0.430084745762712,0.410179640718563,0.572192513368984,0.427966101694915,0.29940119760479,0.491978609625668
12,15,Euler,0.36228813559322,0.311377245508982,0.315508021390374,0.355932203389831,0.362275449101796,0.331550802139037,0.283898305084746,0.284431137724551,0.283422459893048,0.330508474576271,0.317365269461078,0.540106951871658,0.345338983050847,0.221556886227545,0.390374331550802
13,15,Euler,0.338983050847458,0.284431137724551,0.283422459893048,0.332627118644068,0.359281437125749,0.283422459893048,0.283898305084746,0.287425149700599,0.245989304812834,0.322033898305085,0.31437125748503,0.566844919786096,0.389830508474576,0.215568862275449,0.379679144385027
14,15,Euler,0.334745762711864,0.287425149700599,0.304812834224599,0.294491525423729,0.290419161676647,0.240641711229947,0.305084745762712,0.278443113772455,0.240641711229947,0.332627118644068,0.305389221556886,0.598930481283422,0.38135593220339,0.233532934131737,0.427807486631016
15,15,Euler,0.25635593220339,0.230538922155689,0.251336898395722,0.233050847457627,0.215568862275449,0.219251336898396,0.186440677966102,0.176646706586826,0.165775401069519,0.332627118644068,0.29940119760479,0.561497326203209,0.338983050847458,0.155688622754491,0.385026737967914
16,15,Euler,0.205508474576271,0.18562874251497,0.181818181818182,0.152542372881356,0.155688622754491,0.155080213903743,0.103813559322034,0.125748502994012,0.0962566844919786,0.271186440677966,0.233532934131737,0.502673796791444,0.311440677966102,0.131736526946108,0.342245989304813
17,15,Euler,0.13771186440678,0.12874251497006,0.133689839572193,0.135593220338983,0.119760479041916,0.149732620320856,0.0508474576271186,0.0449101796407186,0.0481283422459893,0.190677966101695,0.167664670658683,0.449197860962567,0.228813559322034,0.0808383233532934,0.262032085561497
18,15,Euler,0.127118644067797,0.101796407185629,0.0909090909090909,0.125,0.101796407185629,0.13903743315508,0.0317796610169492,0.0389221556886228,0.0802139037433155,0.141949152542373,0.110778443113772,0.374331550802139,0.177966101694915,0.0748502994011976,0.20855614973262
19,15,Euler,0.0847457627118644,0.0838323353293413,0.0695187165775401,0.0699152542372881,0.0778443113772455,0.0909090909090909,0.0338983050847458,0.0149700598802395,0.0320855614973262,0.105932203389831,0.11377245508982,0.32620320855615,0.167372881355932,0.062874251497006,0.160427807486631
20,15,Euler,0.0317796610169492,0.0419161676646707,0.053475935828877,0.0275423728813559,0.0359281437125748,0.0588235294117647,0.00635593220338983,0.0029940119760479,0.0267379679144385,0.0508474576271186,0.0479041916167665,0.27807486631016,0.11228813559322,0.0209580838323353,0.106951871657754
21,15,Euler,0.0529661016949153,0.0359281437125748,0.053475935828877,0.0296610169491525,0.0359281437125748,0.053475935828877,0.00211864406779661,0.0029940119760479,0.0374331550802139,0.0508474576271186,0.0419161676646707,0.27807486631016,0.110169491525424,0.0209580838323353,0.106951871657754
22,15,Euler,0.0296610169491525,0.0269461077844311,0.0374331550802139,0.0466101694915254,0.029940119760479,0.0481283422459893,0,0.0029940119760479,0.0160427807486631,0.0444915254237288,0.0329341317365269,0.272727272727273,0.0826271186440678,0.00898203592814371,0.106951871657754
8,16,Euler,0.0802348336594912,0.0553745928338762,0.10738255033557,0.0587084148727984,0.0358306188925081,0.0469798657718121,0.0410958904109589,0.0521172638436482,0.0402684563758389,0.0900195694716243,0.0716612377850163,0.241610738255034,0.107632093933464,0.0488599348534202,0.161073825503356
9,16,Euler,0.250489236790607,0.214983713355049,0.268456375838926,0.201565557729941,0.162866449511401,0.154362416107383,0.166340508806262,0.211726384364821,0.161073825503356,0.270058708414873,0.263843648208469,0.442953020134228,0.322896281800391,0.198697068403909,0.355704697986577
10,16,Euler,0.309197651663405,0.283387622149837,0.342281879194631,0.211350293542074,0.276872964169381,0.248322147651007,0.227005870841487,0.299674267100977,0.208053691275168,0.324853228962818,0.348534201954397,0.51006711409396,0.389432485322896,0.280130293159609,0.456375838926175
11,16,Euler,0.395303326810176,0.39413680781759,0.348993288590604,0.330724070450098,0.325732899022801,0.355704697986577,0.283757338551859,0.338762214983713,0.281879194630872,0.409001956947162,0.452768729641694,0.563758389261745,0.452054794520548,0.312703583061889,0.543624161073825
12,16,Euler,0.362035225048924,0.374592833876221,0.308724832214765,0.275929549902153,0.283387622149837,0.295302013422819,0.23091976516634,0.283387622149837,0.248322147651007,0.338551859099804,0.465798045602606,0.597315436241611,0.450097847358121,0.280130293159609,0.503355704697987
13,16,Euler,0.330724070450098,0.315960912052117,0.281879194630872,0.256360078277886,0.237785016286645,0.228187919463087,0.176125244618395,0.208469055374593,0.201342281879195,0.273972602739726,0.403908794788274,0.557046979865772,0.377690802348337,0.221498371335505,0.422818791946309
14,16,Euler,0.307240704500978,0.289902280130293,0.25503355704698,0.270058708414873,0.234527687296417,0.221476510067114,0.183953033268102,0.182410423452769,0.268456375838926,0.246575342465753,0.338762214983713,0.516778523489933,0.371819960861057,0.234527687296417,0.402684563758389
15,16,Euler,0.268101761252446,0.257328990228013,0.275167785234899,0.268101761252446,0.214983713355049,0.241610738255034,0.185909980430528,0.172638436482085,0.187919463087248,0.25440313111546,0.280130293159609,0.496644295302013,0.383561643835616,0.205211726384365,0.36241610738255
16,16,Euler,0.258317025440313,0.208469055374593,0.221476510067114,0.246575342465753,0.244299674267101,0.228187919463087,0.150684931506849,0.149837133550489,0.10738255033557,0.264187866927593,0.267100977198697,0.48993288590604,0.385518590998043,0.201954397394137,0.342281879194631
17,16,Euler,0.234833659491194,0.208469055374593,0.288590604026846,0.238747553816047,0.185667752442997,0.154362416107383,0.10958904109589,0.130293159609121,0.0939597315436242,0.252446183953033,0.293159609120521,0.48993288590604,0.348336594911937,0.205211726384365,0.402684563758389
18,16,Euler,0.217221135029354,0.205211726384365,0.23489932885906,0.244618395303327,0.179153094462541,0.120805369127517,0.0880626223091976,0.127035830618893,0.0805369127516778,0.223091976516634,0.283387622149837,0.409395973154362,0.37573385518591,0.188925081433225,0.281879194630872
19,16,Euler,0.170254403131115,0.169381107491857,0.221476510067114,0.174168297455969,0.169381107491857,0.12751677852349,0.0626223091976517,0.0651465798045603,0.0604026845637584,0.203522504892368,0.218241042345277,0.38255033557047,0.301369863013699,0.149837133550489,0.241610738255034
20,16,Euler,0.105675146771037,0.0781758957654723,0.120805369127517,0.111545988258317,0.100977198697068,0.0939597315436242,0.0215264187866928,0.0456026058631922,0.0402684563758389,0.11545988258317,0.153094462540717,0.248322147651007,0.195694716242661,0.0618892508143322,0.147651006711409
21,16,Euler,0.107632093933464,0.0684039087947883,0.087248322147651,0.113502935420744,0.0944625407166124,0.100671140939597,0.0136986301369863,0.0358306188925081,0.0402684563758389,0.125244618395303,0.159609120521173,0.241610738255034,0.201565557729941,0.0781758957654723,0.12751677852349
22,16,Euler,0.086105675146771,0.0716612377850163,0.100671140939597,0.0782778864970646,0.0879478827361563,0.087248322147651,0.0156555772994129,0.0260586319218241,0.0201342281879195,0.10958904109589,0.127035830618893,0.261744966442953,0.183953033268102,0.0749185667752443,0.12751677852349
23,16,Euler,0.0684931506849315,0.0586319218241042,0.0536912751677852,0.060665362035225,0.0749185667752443,0.0738255033557047,0.00782778864970646,0.0162866449511401,0.00671140939597315,0.0645792563600783,0.0912052117263844,0.201342281879195,0.152641878669276,0.0488599348534202,0.0939597315436242
24,16,Euler,0.0645792563600783,0.0586319218241042,0.0469798657718121,0.0645792563600783,0.0716612377850163,0.0469798657718121,0.00391389432485323,0.0130293159609121,0.0201342281879195,0.0528375733855186,0.0846905537459283,0.201342281879195,0.148727984344423,0.0358306188925081,0.0939597315436242
9,17,Euler,0.0678336980306346,0.0371621621621622,0.0434782608695652,0.0547045951859956,0.0439189189189189,0.0869565217391304,0.0284463894967177,0.0608108108108108,0.0144927536231884,0.0962800875273523,0.0844594594594595,0.246376811594203,0.0984682713347921,0.027027027027027,0.130434782608696
10,17,Euler,0.135667396061269,0.108108108108108,0.13768115942029,0.100656455142232,0.0945945945945946,0.13768115942029,0.107221006564551,0.172297297297297,0.115942028985507,0.194748358862144,0.25,0.369565217391304,0.223194748358862,0.10472972972973,0.297101449275362
11,17,Euler,0.36980306345733,0.314189189189189,0.289855072463768,0.277899343544858,0.293918918918919,0.27536231884058,0.293216630196937,0.351351351351351,0.318840579710145,0.400437636761488,0.439189189189189,0.572463768115942,0.382932166301969,0.307432432432432,0.528985507246377
12,17,Euler,0.444201312910284,0.405405405405405,0.376811594202899,0.321663019693654,0.368243243243243,0.398550724637681,0.312910284463895,0.432432432432432,0.347826086956522,0.404814004376368,0.503378378378378,0.565217391304348,0.439824945295405,0.337837837837838,0.521739130434783
13,17,Euler,0.461706783369803,0.412162162162162,0.376811594202899,0.341356673960613,0.320945945945946,0.376811594202899,0.354485776805252,0.412162162162162,0.304347826086957,0.404814004376368,0.462837837837838,0.630434782608696,0.472647702407002,0.361486486486487,0.550724637681159
14,17,Euler,0.409190371991247,0.364864864864865,0.347826086956522,0.37636761487965,0.347972972972973,0.347826086956522,0.317286652078775,0.341216216216216,0.347826086956522,0.358862144420131,0.364864864864865,0.521739130434783,0.426695842450766,0.327702702702703,0.427536231884058
15,17,Euler,0.288840262582057,0.253378378378378,0.239130434782609,0.334792122538293,0.324324324324324,0.340579710144928,0.277899343544858,0.310810810810811,0.260869565217391,0.293216630196937,0.27027027027027,0.434782608695652,0.328227571115974,0.263513513513513,0.326086956521739
16,17,Euler,0.310722100656455,0.307432432432432,0.27536231884058,0.361050328227571,0.320945945945946,0.36231884057971,0.310722100656455,0.280405405405405,0.22463768115942,0.37855579868709,0.337837837837838,0.485507246376812,0.422319474835886,0.317567567567568,0.384057971014493
