mean_burstTime_canceled,mean_burstTime_nostop,mean_burstTime_noncanceled,std_burstTime_canceled,std_burstTime_nostop,std_burstTime_noncanceled,sem_burstTime_canceled,sem_burstTime_nostop,sem_burstTime_noncanceled,mean_burstOnset_canceled,mean_burstOnset_nostop,mean_burstOnset_noncanceled,std_burstOnset_canceled,std_burstOnset_nostop,std_burstOnset_noncanceled,sem_burstOnset_canceled,sem_burstOnset_nostop,sem_burstOnset_noncanceled,mean_burstOffset_canceled,mean_burstOffset_nostop,mean_burstOffset_noncanceled,std_burstOffset_canceled,std_burstOffset_nostop,std_burstOffset_noncanceled,sem_burstOffset_canceled,sem_burstOffset_nostop,sem_burstOffset_noncanceled,mean_burstDuration_canceled,mean_burstDuration_nostop,mean_burstDuration_noncanceled,std_burstDuration_canceled,std_burstDuration_nostop,std_burstDuration_noncanceled,sem_burstDuration_canceled,sem_burstDuration_nostop,sem_burstDuration_noncanceled,mean_burstVolume_canceled,mean_burstVolume_nostop,mean_burstVolume_noncanceled,std_burstVolume_canceled,std_burstVolume_nostop,std_burstVolume_noncanceled,sem_burstVolume_canceled,sem_burstVolume_nostop,sem_burstVolume_noncanceled,mean_burstFreq_canceled,mean_burstFreq_nostop,mean_burstFreq_noncanceled,modal_burstFreq_canceled,modal_burstFreq_nostop,modal_burstFreq_noncanceled,pTrials_burst_canceled,pTrials_burst_nostop,pTrials_burst_noncanceled,monkey
39.05,48.8965517241379,64.8888888888889,28.2684034140407,36.3075600427261,46.180202588459,6.32100716491821,6.74214464051763,15.3934008628197,-161.6,-160.448275862069,-215.777777777778,91.3537946090565,123.789737114101,61.1428200563602,20.4273294748404,22.9871770962514,20.3809400187867,147.3,207.689655172414,146.777777777778,97.3648050537662,136.6481674772,80.3986594692004,21.7714322716236,25.374927670953,26.7995531564001,308.9,368.137931034483,362.555555555556,155.382685481261,208.412661415816,98.6599096785405,34.7446247262569,38.7012596419894,32.8866365595135,184074850425.21,210494505737.586,202725523632.134,121432091646.646,166542618264.044,90940622851.463,27153041157.1884,30926187819.4333,30313540950.4877,20.2,20.5862068965517,17.6666666666667,15,17,15,0.0695652173913043,0.0467836257309941,0.0427807486631016,Euler
63.9333333333333,40.03125,56.4444444444444,31.3698368925735,31.1121637606735,34.0921952619332,8.09965705721202,5.49990549313965,11.3640650873111,-160.8,-185.03125,-182,90.5745154949385,137.253587854862,99.5715822913345,23.3862393401802,24.2632356785891,33.1905274304448,122.866666666667,164.6875,243.444444444444,47.4821269632309,101.896987039568,143.255986882845,12.25983246474,18.0130126295391,47.7519956276149,283.666666666667,349.71875,425.444444444444,117.112684848316,180.585648408976,161.485379455162,30.2383652031443,31.9233341437392,53.8284598183875,157957339316.36,197297538262.966,221919076052.262,79483246259.1772,147332218340.58,102260869838.574,20522485937.6197,26044902668.9704,34086956612.8579,21.5333333333333,19.25,16.8888888888889,15,15,15,0.0608695652173913,0.0526315789473684,0.0374331550802139,Euler
61.6363636363636,34.8333333333333,29.3333333333333,17.408461892268,34.6799217083454,34.2101349505279,5.24884875216847,10.0112310668942,19.7512306227007,-153.545454545455,-207.25,-111.333333333333,59.542192832249,134.845450255266,4.50924975282289,17.9526466199599,38.9265285019371,2.60341655863555,122.818181818182,202.666666666667,226.333333333333,25.1508178070542,110.854805393307,161.707554966777,7.58325689423528,32.0010258673946,93.3619003900651,276.363636363636,409.916666666667,337.666666666667,59.0919160753359,209.836065161412,165.711596858317,17.8168830695509,60.5744543533165,95.673635053992,155479073799.383,238427451670.256,192152262117.291,78424310436.7666,148336091621.69,218124447775.074,23645819287.3734,42820941214.1598,125934208639.777,20.8181818181818,17.0833333333333,15.6666666666667,15,17,15,0.0304347826086957,0.0214424951267057,0.0160427807486631,Euler
53.5454545454545,31.6470588235294,43.6,28.3843747028665,32.1848978102902,39.4119271287259,8.55821098166034,7.80598430714924,17.6255496368198,-153.727272727273,-184.705882352941,-117.2,56.798047341596,120.649163230564,21.2414688757628,17.1252556233561,29.2617202142354,9.49947366963033,136.454545454545,195.941176470588,237.2,41.8362609141009,190.965137717672,154.824739625165,12.6141072803167,46.315849036505,69.2397284801146,290.181818181818,380.647058823529,354.4,73.6855727830329,229.792009537013,169.556185378181,22.2170361257949,55.7327486614145,75.8278313022336,142726638763.77,245491658610.784,172005697853.909,63302254672.3318,201744279243.957,135942002553.974,19086347921.0588,48930174863.9375,60795111741.6272,18.4545454545455,18.1764705882353,15.6,15,15,15,0.0478260869565217,0.0272904483430799,0.0213903743315508,Euler
37.6666666666667,36.3529411764706,33.75,18.8113440951641,35.9112468045712,31.7004206070939,7.67969906817824,8.70975668958069,15.850210303547,-184.833333333333,-196.705882352941,-159.5,111.497832564883,122.967864046812,55.5847700963732,45.5187995350395,29.8240877659764,27.7923850481866,170.666666666667,193.941176470588,273.25,94.9308520274977,170.84915517359,177.413593992494,38.7553580525039,41.4370066369561,88.7067969962468,355.5,390.647058823529,432.75,200.055742232009,217.346768200171,186.474975979799,81.6724147636969,52.7143342750554,93.2374879898996,180598691412.284,224169088522.348,248940942156.086,99822677987.3434,183944052836.354,161592659935.312,40752437637.8576,44612985826.3814,80796329967.6559,18.3333333333333,18.4117647058824,19.25,15,15,15,0.0260869565217391,0.0272904483430799,0.0213903743315508,Euler
46.6153846153846,41.24,47.5,25.4968575238154,34.4072182349382,36.2808489426584,7.07155593579357,6.88144364698765,14.811594557418,-176.153846153846,-165.2,-184.333333333333,140.292460093101,107.426719208957,159.893297754054,38.9101275712816,21.4853438417913,65.2761654647221,158,174.08,164.5,86.4561545910218,147.548274586094,127.810406462072,23.9786229582593,29.5096549172188,52.1783799416323,334.153846153846,339.28,348.833333333333,157.878564173991,194.032754966784,282.421965623545,43.7876352635352,38.8065509933568,115.298284655256,166505798608.293,202962797435.323,174855446681.512,99107084096.1826,180420593333.19,184271820771.61,27487359497.7314,36084118666.6379,75228655810.6733,20.5384615384615,17.84,17.1666666666667,15,15,15,0.0521739130434783,0.037037037037037,0.0320855614973262,Euler
33.6363636363636,49.5625,40.75,18.9909069150092,41.488904139139,29.3413814716803,5.72597387869558,10.3722260347848,14.6706907358402,-143.272727272727,-214.5625,-152,49.7776875901059,127.035936516667,48.8330489183981,15.0085375152647,31.7589841291668,24.4165244591991,146.545454545455,175.4375,319.75,76.3116814601325,200.069977341263,146.440829916614,23.0088376840345,50.0174943353157,73.220414958307,289.818181818182,390,471.75,103.436761532656,226.283892489059,187.112043082926,31.1873570484807,56.5709731222647,93.5560215414629,167252911462.022,205842659074.147,215802132542.113,76096484714.1176,181658320562.244,126387460223.344,22943953423.7948,45414580140.561,63193730111.6719,19.2727272727273,19.0625,16.25,15,15,15,0.0434782608695652,0.0292397660818713,0.0213903743315508,Euler
55.4166666666667,47.5,37.1428571428571,31.8703576536207,31.3327423112108,28.7136934314656,9.20017978524377,5.92133171779536,10.8527560059724,-133.166666666667,-150.321428571429,-141.285714285714,85.526001717004,89.6809379685596,101.274732429029,24.6892300570123,16.9481042291299,38.2782508716885,183.583333333333,139.75,138.142857142857,146.260327270704,83.9093977873577,95.5971208970727,42.2217196607518,15.8573856576101,36.1323154210614,316.75,290.071428571429,279.428571428571,148.546365580827,139.194755268221,123.874744726084,42.8816420776155,26.3053361603007,46.8202526095467,144542935892.857,130666577958.783,128513305161.81,77346296911.2864,81451029683.5366,79955717882.6492,22327952671.276,15392797755.1984,30220420773.5899,24.3333333333333,23.2142857142857,25.8571428571429,24,29,29,0.0446428571428571,0.0651162790697674,0.032258064516129,Euler
42.1428571428571,46.8333333333333,48.75,31.3763635636157,22.7550899283448,26.8634111226191,11.8591507192679,5.3634261316141,9.49765008530306,-98,-143.222222222222,-136.125,25.6904651573303,93.0246997911943,103.887903186903,9.71008312455224,21.9261320133988,36.7299204133555,177.142857142857,90.1111111111111,95.875,123.046642337271,30.6169674006172,55.9015397181253,46.5072593265613,7.2164884227813,19.7641789067278,275.142857142857,233.333333333333,232,134.736073580202,108.771752388417,114.20157617126,50.9254490460734,25.6377479051312,40.3763544664448,119365457220.4,88719549786.7922,100123197690.722,64088143914.3621,48004958609.6384,69643308962.6919,24223041540.7314,11314877254.485,24622628015.8947,24.5714285714286,25.5,24.875,29,29,29,0.0267857142857143,0.0395348837209302,0.0516129032258065,Euler
46.55,60.0212765957447,61.6111111111111,31.1439585448952,37.0237816414062,35.8823877638318,4.92429221778662,5.40047359434362,8.45755990432356,-134.075,-124.191489361702,-135.888888888889,87.4444548974244,57.7199529579911,50.8988488126943,13.8261823113863,8.41932044747625,11.9969737166817,151.425,137.042553191489,121.111111111111,76.1863058897608,72.5285423416814,69.3311651244687,12.0461126562973,10.579375212024,16.341512335692,285.5,261.234042553192,257,113.103311067179,93.2276812703267,94.5870280871164,17.8832036939407,13.5986549358646,22.2943763242275,142476080696.612,119320609295.932,105780768294.342,86716967113.1256,77588443314.4934,48631197193.7752,13711156392.9697,11317437624.4034,11462483104.3129,23.625,24.3829787234043,24.7222222222222,29,29,29,0.138392857142857,0.102325581395349,0.103225806451613,Euler
53.7954545454545,55.5454545454545,52.3181818181818,29.9119479476202,31.8906624902492,36.6234199901496,4.50939582231353,3.63427828106855,7.80813937729228,-117.022727272727,-114.558441558442,-134.681818181818,66.8296997882256,73.242117144817,54.2870556908773,10.0749563204381,8.34671389094767,11.574039162132,127.045454545455,159.532467532468,155.181818181818,84.8618451929725,129.938911194897,91.0983959733526,12.7934045237416,14.8079132243082,19.4222432803658,244.068181818182,274.090909090909,289.863636363636,118.181255690644,154.286829759771,107.310983529866,17.8164946535873,17.5826160595535,22.8787785613926,116973155667.151,142923686619.687,138074380708.074,73533297669.8578,120475769391.924,73803518848.558,11085561725.8379,13729488129.322,15734963088.0774,22.9090909090909,24.2597402597403,23.2272727272727,29,29,29,0.169642857142857,0.158139534883721,0.116129032258065,Euler
52.1194029850746,53.375,53.7631578947368,30.5190066898505,31.7380625062477,33.6616183793997,3.7284900896054,3.1121730777497,5.46063557106762,-123.626865671642,-126.788461538462,-122.342105263158,75.2554912565825,84.6368224251803,81.5250836265314,9.19392155157747,8.29932325220158,13.2251149237002,143.44776119403,126.865384615385,130.105263157895,98.2366165735613,81.6091868153713,59.3540861198121,12.0015128622354,8.00243915500033,9.62850420027358,267.074626865672,253.653846153846,252.447368421053,125.187654710455,119.736585419729,101.31905649533,15.2941062162453,11.7411381835802,16.4361213323004,132572967605.694,127761840749.919,138949177195.672,89389027933.4345,104100251375.469,85341042795.6453,10920607874.1779,10207869483.3352,13844145243.0908,22.3880597014925,23.8269230769231,22.2368421052632,29,29,29,0.245535714285714,0.206976744186047,0.193548387096774,Euler
54.6734693877551,49.2692307692308,42.12,34.2888391433119,32.048126584598,29.7507983086169,4.8984055919017,3.62873577190992,5.95015966172337,-148.755102040816,-158.692307692308,-154.08,104.976293080121,106.311391149358,99.6531150207224,14.9966132971602,12.0373946666382,19.9306230041445,135.877551020408,138.448717948718,171.88,77.2411355898584,93.4922244750655,103.652994811213,11.0344479414083,10.5859098644208,20.7305989622426,284.632653061225,297.141025641026,325.96,145.991109015462,152.106654683266,162.157968249071,20.8558727164946,17.2226871838425,32.4315936498142,142670357291.652,175456446299.365,200548797367.167,97280051074.9411,133898639794.536,203570330920.225,13897150153.563,15161035474.2552,40714066184.0451,21.1836734693878,22.2948717948718,19.88,29,29,15,0.174107142857143,0.144186046511628,0.12258064516129,Euler
51.7816091954023,53.7075471698113,56.7272727272727,31.5912945351031,31.7469059553187,30.442693306565,3.38694228628368,3.08353209279867,4.10489192805935,-143.011494252874,-145.311320754717,-152.963636363636,120.507887829538,100.031743838553,113.172592487031,12.9198017088875,9.71594185773297,15.260189257873,150.931034482759,153.122641509434,156.545454545455,125.270385993885,101.1516261979,120.900298406919,13.4303951068013,9.82471444804674,16.302192911542,293.942528735632,298.433962264151,309.509090909091,188.35094386277,151.377234173622,179.049845400791,20.1933407863805,14.7030567435584,24.1430762286556,150256675286.721,166862297877.311,177083926562.808,133499934207.41,142918350477.16,134877793779.661,14312695286.3785,13881457328.9886,18186918003.1186,20.6781609195402,21.8207547169811,20.2545454545455,15,29,15,0.299107142857143,0.202325581395349,0.27741935483871,Euler
51.7948717948718,55.5634920634921,55.1041666666667,31.2951425525743,32.0171194286422,26.4392033093133,3.54347711925612,2.85231170031911,3.81617028694783,-132.807692307692,-141.333333333333,-136,79.2872564222589,104.696666613603,80.5409899605771,8.97751395472573,9.32712038108089,11.6250905586345,143.012820512821,155.5,182.729166666667,92.9353208391398,93.8429965420968,176.599286712534,10.5228529447018,8.36019860020805,25.4899114305444,275.820512820513,296.833333333333,318.729166666667,119.062326097878,145.907134849534,213.853572849666,13.4811537472462,12.9984406879233,30.8671044629795,139122105038.072,158508612183.024,177323964329.979,93265000277.2633,129690296436.528,146014839927.643,10560181790.3435,11553729896.539,21075426784.4762,21.6538461538462,22.1111111111111,22.4791666666667,29,29,29,0.290178571428571,0.22093023255814,0.258064516129032,Euler
52.8928571428571,51.0549450549451,62.2765957446809,29.6274123544855,30.7547151352846,31.2866842961358,3.2326157085738,3.22397015340209,4.56363193885315,-135.738095238095,-144.208791208791,-137.765957446808,115.457092540974,75.6645398355305,82.1751080384357,12.5974015735365,7.93179897871282,11.986471435365,143.011904761905,145.747252747253,158.446808510638,124.673500730027,90.9282492966104,175.467798174237,13.6029941488209,9.53187049673071,25.5946088888393,278.75,289.956043956044,296.212765957447,177.780416542498,131.350329872099,200.144940542577,19.3974337115899,13.7692559103343,29.1941400505897,152689333238.873,154324649668.665,186892850990.477,127921373341.888,131452743401.819,181305319300.689,13957366103.3788,13779991765.3625,26446098858.3181,21.1785714285714,21.7582417582418,21.2127659574468,15,15,29,0.294642857142857,0.183720930232558,0.245161290322581,Euler
53.1694915254237,52.7088607594937,45.8684210526316,33.4288500954267,35.0238570335422,32.6622114514465,4.35206558926482,3.94049177922012,5.29851035892712,-164.864406779661,-143.367088607595,-144.710526315789,131.475113369101,92.78582689282,95.7868997121854,17.1166018306036,10.4392211214528,15.5386869970205,127.084745762712,151.746835443038,119.605263157895,68.1026831553023,116.274704389574,63.8387070051629,8.8662141548609,13.081926309246,10.3560057735279,291.949152542373,295.113924050633,264.315789473684,157.882914247674,172.588809345587,121.338059193393,20.5546046683835,19.4177581229949,19.6836323996008,161462158912.891,140714591951.446,146498672717.778,135410698590.225,89402759834.025,100178551029.932,17628971384.614,10058596339.8657,16251106914.8962,20.5762711864407,20.9240506329114,21.8684210526316,15,15,29,0.241071428571429,0.146511627906977,0.180645161290323,Euler
54.5111111111111,45.8428571428571,55.3589743589744,32.7890102308562,31.6935670857191,33.4589199651777,4.88789705274203,3.78810581127104,5.35771508233608,-156.244444444444,-145.642857142857,-152.307692307692,136.032943128353,80.8123673478021,90.1137158338092,20.278593867624,9.65892534421336,14.4297429489841,123.888888888889,158.285714285714,151.794871794872,59.6509628902784,118.530023452404,147.187345617249,8.89224052973199,14.1670475095389,23.5688379171614,280.133333333333,303.928571428571,304.102564102564,146.119129480024,153.136419378143,214.832712748633,21.7821537553618,18.3033029571787,34.4007656693772,142690767162.02,138888164757.441,157236713060.42,106530835907.346,87971667397.1406,149045108319.338,15880679385.9134,10514625368.3912,23866318028.8548,19.7111111111111,20.2285714285714,21.7948717948718,15,15,29,0.174107142857143,0.146511627906977,0.180645161290323,Euler
46.5675675675676,56.8730158730159,48.9310344827586,28.8372256915534,31.8997886854625,35.3683989646152,4.7408107003874,4.01899560653552,6.56774680651512,-160.297297297297,-142.634920634921,-171.551724137931,118.2649720061,77.4339055493305,99.9233943031562,19.4426416314993,9.75575510133299,18.5553084969235,136.324324324324,155.746031746032,129.586206896552,64.2430515283145,111.281388214882,65.1594293370276,10.5614926126608,14.0201370841243,12.0998022661631,296.621621621622,298.380952380952,301.137931034483,143.402377043554,144.938855692326,126.684006245554,23.5752055631414,18.2605794034368,23.524629381392,142692977093.533,130778165828.312,184123861065.598,95533418968.6828,81630387889.6092,98185973048.5672,15705597332.2699,10284462180.0783,18232677469.4966,19.6756756756757,21.0793650793651,20.8275862068966,15,15,29,0.147321428571429,0.130232558139535,0.141935483870968,Euler
46.4285714285714,57.8333333333333,47.7391304347826,28.3645239425483,34.3828335842615,35.5607257714365,4.79447961867871,4.67891101069275,7.41492389767539,-165.485714285714,-153.814814814815,-137.608695652174,121.972362209056,98.2463353916551,86.8832754752735,20.6170921760543,13.3696328226608,18.1164152770861,148.057142857143,145.277777777778,166.739130434783,76.5606037751804,103.083482685228,95.7606948175333,12.9411040050356,14.0278851937685,19.9674851695763,313.542857142857,299.092592592593,304.347826086957,141.824735015387,141.171549397141,142.502825712224,23.9727556447998,19.2110145678392,29.7138932048618,168483955023.203,148985548239.725,130524033813.778,132913859447.242,109322562953.205,75504120316.2993,22466542764.8449,14876916478.258,15743697406.648,20.4,21.2222222222222,20.0869565217391,15,15,15,0.125,0.116279069767442,0.148387096774194,Euler
50.64,53.7833333333333,56.5238095238095,32.9871712850277,29.6047932826888,36.2803239340817,4.66509050156105,3.82196237839223,7.9170157459737,-158.9,-154.866666666667,-163.47619047619,94.2279585009954,93.6306241852031,84.9450522676978,13.3258456866837,12.0876616054766,18.5365300918431,144.74,162.766666666667,169.52380952381,86.4546147302922,113.111369547468,112.05874309826,12.226528868132,14.6026150174686,24.4532225013994,303.64,317.633333333333,333,134.11413963106,166.921271066522,129.573531247705,18.9666035172245,21.5494434322804,28.2752626193016,148117167073.284,162119835870.365,213836645234.419,109903963751.066,112196255773.048,148965090247.121,15542767609.5319,14484474337.1948,32506847712.541,20.62,20.8333333333333,20.1904761904762,15,15,15,0.169642857142857,0.12093023255814,0.12258064516129,Euler
51.5,56.5762711864407,62.7333333333333,27.5627810017735,27.7365707734395,29.9295999368677,5.03225230074872,3.61099394333663,7.72778947427595,-172.166666666667,-143,-136.466666666667,138.05972803735,117.950895685889,77.8789047786614,25.2061424430284,15.3558986585586,20.1082467485753,138.766666666667,159.593220338983,154.266666666667,67.3189440639487,96.5628469004491,122.57269951611,12.2907014037511,12.5714118791775,31.6481349283721,310.933333333333,302.593220338983,290.733333333333,162.725479287035,155.1319925923,164.548502040613,29.7094718954497,20.1964651738768,42.4862405364447,144837880292.94,146533996689.958,125436565785.075,92637914541.2263,88361511755.3392,82722352642.5782,16913291824.8218,11503688988.0469,21358819609.5868,20.3,20.9152542372881,19.6,15,18,15,0.102678571428571,0.104651162790698,0.0838709677419355,Euler
50.4242424242424,57.8888888888889,51.9230769230769,29.6163281643656,27.9578437230239,28.9121126244738,5.15554098486748,5.38048953314977,8.01877727304077,-161.484848484848,-151.555555555556,-161.384615384615,117.613541209155,145.625001375591,83.3412047564493,20.4738895623386,28.0255445816458,23.1146913160247,135.575757575758,140.296296296296,192.846153846154,62.7669450741343,104.442039434031,156.287046890141,10.9263226700053,20.0998798606504,43.3462277887113,297.060606060606,291.851851851852,354.230769230769,140.228594488147,166.459443825655,166.747390707298,24.4106650264587,32.0351349006325,46.2474051726916,131139288519.382,139345050668.079,135665343619.895,81290621488.0352,77849736217.8683,51595923028.4803,14150880839.8191,14982188720.5759,14310134314.1599,18.6363636363636,19.962962962963,20,15,15,15,0.102678571428571,0.0558139534883721,0.0709677419354839,Euler
51.1071428571429,50.6,69.1,25.5188228071029,29.8474281223231,20.3821817608747,4.82260420705126,5.44936988870347,6.44541180479055,-156.857142857143,-170.366666666667,-160.1,90.691464862697,102.464285900295,121.100004587577,17.1390758616321,18.7073335754168,38.2951839153582,124.428571428571,159.933333333333,158.3,50.0099461006979,98.6889692097256,75.6762842639621,9.45099146158507,18.0180582043665,23.9309423132479,281.285714285714,330.3,318.4,111.334283809269,132.818296932313,153.407373428471,21.040201953915,24.2491924264156,48.5116709897961,116217699120.846,148480849304.9,131632119987.359,61629508132.3423,73425682067.1968,83208973078.5324,11646882281.5293,13405634122.8021,26312987669.1795,18.9642857142857,19.8666666666667,19.4,15,15,15,0.102678571428571,0.0627906976744186,0.0645161290322581,Euler
44.85,55.4,58.6666666666667,23.3289406892857,31.9512786993935,25.1913886200436,5.21650972243036,7.14452311398849,7.27212750052132,-200.55,-134.2,-169.333333333333,144.046584204738,109.38132237366,112.272665930544,32.2097954208441,24.4584072296322,32.4103269488182,149.9,128.95,185.25,75.9084628802488,52.2841175441302,137.854419258473,16.9736483067756,11.6910840972264,39.7951430339295,350.45,263.15,354.583333333333,172.373363127223,124.701021394542,178.668030580502,38.5438557462726,27.8839960701852,51.5770177756165,163599232395.101,135537129691.154,152092719255.228,110241684921.848,85828883389.8442,96235530912.1464,24650790143.9365,19191921769.2594,27780804838.8671,17.9,20.95,18.4166666666667,15,15,15,0.0714285714285714,0.0418604651162791,0.0774193548387097,Euler
51.2592592592593,54.304347826087,57.0714285714286,25.9890399866982,35.4906322884949,34.5820413280879,5.00159307743339,7.40030839615061,9.24243931321157,-208.333333333333,-132.608695652174,-164.357142857143,141.689802032468,59.9778285781389,92.0748918776759,27.2682151149567,12.5062417823863,24.6080499521799,148.37037037037,200.434782608696,156.785714285714,52.8460377294618,148.899547006746,83.5898214004447,10.1702247029033,31.0477017974756,22.3403194787206,356.703703703704,333.04347826087,321.142857142857,145.698533548086,171.418806187141,134.180049613516,28.0396958548403,35.7432919304749,35.8611266995791,160970514305.276,150924243126.163,155849000159.052,93637856043.7916,66903076342.0802,75619500258.4059,18020613797.7408,13950255762.0846,20210161551.8584,18.1851851851852,19.5652173913043,18.8571428571429,15,15,15,0.09375,0.0488372093023256,0.0838709677419355,Euler
45.0454545454545,50.1875,57.7142857142857,31.6009000365003,28.884179637534,25.7792829336161,6.73733452526389,7.2210449093835,9.74365308855996,-183.863636363636,-141.875,-165,116.216667706547,96.7904093045036,76.6246261546073,24.7774768074977,24.1976023261259,28.9613864440552,146.909090909091,163.1875,175.714285714286,58.3143444665442,80.3485894918718,84.0371233160566,12.432660014075,20.087147372968,31.7630470273648,330.772727272727,305.0625,340.714285714286,130.823738860157,155.403761751982,102.805178672598,27.8917148413049,38.8509404379954,38.8567051796079,143932910413.842,158970836747.644,165055544233.725,82754738664.314,100685228271.23,79109472726.7471,17643369565.0531,25171307067.8074,29900570169.2028,18.0454545454545,21.125,17.1428571428571,15,15,15,0.0848214285714286,0.0325581395348837,0.0451612903225806,Euler
50.0909090909091,45.0833333333333,63.6666666666667,34.4222443935736,29.6845792024115,46.306946923041,10.3786971904908,8.56919989664653,26.7353282713674,-266.454545454545,-267.583333333333,-121,104.95843333088,158.265288408898,44.4409720865779,31.6461583583691,45.6872534331254,25.6580071972344,359.909090909091,300,227,304.843715547969,148.973457062293,64.0936814358483,91.9138385609494,43.0049327685121,37.0045042303411,626.363636363636,567.583333333333,348,268.911239157932,204.400879883061,65.8255269633294,81.0797892905807,59.0054515115409,38.0043857118272,286925956873.09,281455737042.932,140023866902.446,198088612626.817,257550103965.215,14940800759.8109,59725963938.6554,74348310927.0666,8626075340.58537,15.8181818181818,16.8333333333333,16.6666666666667,15,15,15,0.0386100386100386,0.0241448692152917,0.0204081632653061,Xena
59.9185185185185,62.6115384615385,60.9571428571429,33.1448768810577,35.0388513206569,36.4005238512575,2.85265680383182,2.17301731193421,4.35069475017819,-332.851851851852,-373.25,-398.571428571429,284.559426905128,345.42279364665,352.480262431426,24.4909760313308,21.4222122655126,42.1294493883735,439.051851851852,455.457692307692,459.757142857143,532.702394001476,498.746074522694,473.362913008622,45.8477222322786,30.930918490416,56.5776896225773,771.903703703704,828.707692307692,858.328571428571,679.109160482946,697.107210182811,711.685440232206,58.4484104179411,43.2327538976243,85.0626799012276,5721894203126.76,11063004920903.1,13654559927174.2,13808685614137,30481531059656.3,38445254348920.3,1188462431479.26,1890384307428.59,4595086789096.71,21.3111111111111,21.1115384615385,21.0571428571429,15,15,15,0.308880308880309,0.325955734406439,0.26530612244898,Xena
62.1818181818182,52.5,75.5,35.5438269797111,44.1544008125024,3.53553390593274,10.7168670640921,13.9628475287497,2.5,-325.272727272727,-457.6,-132.5,230.824214894838,200.980485509304,51.618795026618,69.5961193940491,63.5556099455867,36.5,260.636363636364,307.6,256,191.644082990982,219.657410022466,90.5096679918781,57.7828651429836,69.461772060449,64,585.909090909091,765.2,388.5,245.857460552026,251.270460747865,38.8908729652601,74.1288135055158,79.4586964683189,27.5,240250306914.58,268456849949.362,133059930779.016,146842529687.391,183058828754.146,30632494888.4174,44274688567.2454,57888284466.5826,21660444860.2622,15.8181818181818,16.1,15,15,15,15,0.0424710424710425,0.0201207243460765,0.0136054421768707,Xena
70.6666666666667,60.5833333333333,67,37.7127299462662,41.0176421762267,27.7488738510232,12.5709099820887,11.8407733759841,12.4096736459909,-251.222222222222,-291.5,-141.4,153.547857179592,163.397730038756,66.7742465326266,51.1826190598641,47.1688617114248,29.8623508786566,438.444444444444,267.833333333333,240,227.928777862248,90.2358861624085,106.815261081926,75.9762592874158,26.0488565832155,47.7692369627148,689.666666666667,559.333333333333,381.4,236.08949574261,180.704345841655,96.7718967469378,78.6964985808701,52.1648513577075,43.2777078875488,302753783200.864,225315942585.186,115511148023.006,203583957714.601,165065664543.46,31733161017.7093,67861319238.2003,47650352929.0655,14191501035.3089,15,16.0833333333333,16.2,15,15,15,0.0347490347490347,0.0201207243460765,0.0340136054421769,Xena
63.4736842105263,50.695652173913,43.5,33.8400952537611,36.5133036559761,44.5477272147525,7.76345028689132,7.6135501171139,31.5,-241.263157894737,-285.086956521739,-134.5,121.888766279051,182.181705758409,53.0330085889911,27.963200766486,37.987511628133,37.5,285,260.478260869565,353,201.45084870619,202.171140275941,39.5979797464467,46.2159942947782,42.1555968538886,28,526.263157894737,545.565217391304,487.5,248.220073077023,273.852618970489,92.6309883354377,56.9455902263697,57.1022183826269,65.5,227615252146.073,193740928625.769,174093254301.71,200928155381.028,108458795087.638,35057613472.2877,46096080221.9968,22615222107.0352,24789476218.4715,16.0526315789474,17.5217391304348,17.5,15,15,15,0.0656370656370656,0.0402414486921529,0.0136054421768707,Xena
43.9444444444444,57.1363636363636,86.3333333333333,31.2192855595651,38.1704141905812,21.5019378971602,7.35845617432259,8.13795964902226,12.414149633024,-257.388888888889,-303.454545454545,-112,123.857669210357,226.101900177927,15,29.1935326002012,48.2050870872988,8.66025403784439,234.055555555556,225.272727272727,174.333333333333,177.756764485241,105.916940422192,57.8388566046506,41.8976711897647,22.5815675722059,33.3932794303152,491.444444444444,528.727272727273,286.333333333333,192.531501539274,236.261594690168,49.6017472810518,45.3801101101495,50.3711412352627,28.6375821449911,242605619897.37,183482276821.501,123417313327.548,220382851675.232,104370773751.497,35075791724.3861,51944736292.2618,22251923730.4084,20251017794.1136,16.0555555555556,16.2272727272727,15.3333333333333,15,15,15,0.0617760617760618,0.0402414486921529,0.0204081632653061,Xena
49.5625,49.6363636363636,48.2857142857143,34.7792442892788,38.6825239913021,13.4995590756919,8.69481107231971,8.24714182538869,5.10235373190081,-201.25,-267.5,-243.571428571429,100.222751907938,135.832442299152,196.401677812637,25.0556879769844,28.9595740025113,74.2328566525816,303.25,247.818181818182,205.428571428571,218.427257151361,216.451828219107,154.469907687395,54.6068142878402,46.1476848327952,58.3841372548503,504.5,515.318181818182,449,240.65632480088,259.982304592637,273.855801472235,60.16408120022,55.4284135789327,103.507763683973,267251416352.4,174325587608.962,173160921366.041,292539205324.792,87243143052.1541,100911542447.883,73134801331.198,18600300595.8342,38140977961.8624,16.375,16.3636363636364,16.8571428571429,15,15,15,0.0579150579150579,0.0402414486921529,0.0476190476190476,Xena
